Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
1,13,1,14,1,17,14,14,14,7,6,0,0,1,0,22,0,3,5,15,7,12.071428571428571,1,8,6,10,3,14.051428571428572,0,12.7,2.6,3.51,0,0,1
1,4,2,5,1,12,18,25,14,6,3,1,0,1,0,18,0,6,7,8,5,13.85,5,14,6,26,8,11.4,0,7.6,0.3,1.79,0,0,1
1,4,6,10,1,11,1,11,27,29,3,1,0,1,0,19,1,4,23,18,5,12.25,1,3,9,19,12,15.925,3,15.5,0.6,0.32,0,0,1
1,13,3,4,1,1,15,4,1,3,9,0,0,1,0,17,0,12,7,19,5,11.666666666666666,2,13,9,9,0,15.833333333333334,0,13.9,2.8,3.51,0,0,1
1,1,6,17,0,6,10,23,2,7,4,1,0,1,0,59,0,0,6,9,13,11.285714285714286,3,5,17,23,7,14.3775,3,11.1,1.4,1.79,0,0,1
2,1,5,12,1,1,18,3,12,31,32,1,0,1,0,34,0,14,16,26,16,15.075714285714286,1,12,5,18,5,13.181818181818182,4,12.4,0.5,-0.92,0,0,1
1,13,4,6,1,15,12,10,28,4,2,1,0,1,0,43,1,7,6,9,10,15.166666666666666,0,0,8,19,5,13.583333333333334,0,12.4,0.6,1.79,0,0,1
6,8,3,12,1,2,14,3,4,7,8,1,0,1,0,52,0,20,15,18,17,13.557142857142855,4,10,0,20,5,13.333333333333334,1,10.8,1.4,2.02,0,0,1
1,13,1,6,1,1,6,22,14,5,9,0,0,1,0,47,1,11,5,11,6,12.285714285714286,0,6,0,19,20,14.414285714285716,0,8.9,0.6,-1.7,0,0,1
5,7,1,10,1,2,1,22,27,8,5,0,0,1,1,45,0,19,17,27,6,12.90857142857143,0,1,11,9,6,12.571428571428571,0,12.4,2.6,-3.12,0,0,1
1,14,6,6,1,15,4,22,24,12,29,0,0,1,0,29,0,14,7,6,7,13.25375,0,2,6,18,11,12.94375,0,15.5,0.3,1.74,0,0,1
5,8,4,15,1,3,5,3,7,10,4,1,0,1,0,34,0,15,15,10,11,14.07125,0,9,7,22,5,10.666666666666666,2,11.1,-0.3,-4.06,0,0,1
1,16,4,8,1,9,14,3,28,6,32,1,0,1,0,24,1,0,8,6,0,0.0,0,8,0,22,5,13.116666666666667,1,12.7,-0.3,-0.92,0,0,1
1,1,1,15,1,1,1,28,26,3,29,0,0,1,0,41,1,19,7,10,8,12.414285714285716,3,6,13,7,6,13.8875,0,16.2,-0.3,3.51,0,0,1
1,3,2,6,0,1,10,28,27,8,6,1,0,1,0,20,0,0,15,2,9,14.357142857142858,2,4,5,10,5,13.8875,3,11.1,3.7,-4.06,0,0,1
4,12,0,15,1,1,18,2,21,15,13,1,1,1,1,17,0,2,10,26,7,13.937142857142858,0,13,5,11,4,15.114285714285714,4,12.4,1.4,0.32,0,0,1
1,3,1,12,1,2,12,4,27,3,7,1,0,1,0,43,0,3,6,18,6,11.714285714285714,2,5,13,23,6,12.2,5,12.4,-0.3,0.32,0,0,1
1,13,1,10,1,3,2,8,28,5,1,0,0,1,0,20,0,0,8,12,9,14.935,0,5,6,15,17,13.2125,0,11.1,0.6,1.74,0,0,1
6,12,3,16,1,1,5,13,24,5,11,0,0,1,0,21,0,3,19,23,7,15.166666666666666,4,8,11,8,6,12.825714285714286,0,13.9,0.6,1.74,0,0,1
1,12,2,5,1,1,6,8,12,6,15,0,0,0,0,45,0,4,8,8,10,13.38888888888889,0,2,5,9,3,13.742857142857144,0,11.1,2.6,-3.12,0,0,1
5,8,0,3,1,1,14,10,24,8,29,0,0,1,1,58,1,4,13,2,15,15.155555555555557,0,13,7,6,14,14.6,0,8.9,2.6,0.79,0,0,1
5,15,3,3,1,6,1,10,7,22,11,1,0,0,0,36,0,0,14,13,3,10.923076923076923,0,2,6,22,3,14.257142857142856,0,8.9,2.8,0.79,0,0,1
4,14,1,15,1,16,3,13,14,6,37,1,0,1,0,24,0,9,6,16,2,11.8,0,9,10,5,3,14.583333333333334,3,13.9,2.8,2.02,0,0,1
6,16,1,14,0,1,1,18,4,10,46,1,0,0,0,41,1,14,16,8,14,13.76125,2,3,23,12,2,13.333333333333334,4,12.4,0.5,0.79,0,0,1
5,4,1,11,1,2,2,3,28,8,8,1,0,1,1,22,0,8,2,10,12,12.396666666666668,0,15,7,20,10,13.63,3,11.1,1.4,1.74,0,0,1
5,5,5,3,1,12,9,8,1,5,6,1,0,0,1,50,0,0,8,8,19,13.166666666666666,1,10,0,12,19,12.19285714285714,1,13.9,1.4,-1.7,0,0,1
2,4,6,14,1,15,9,17,7,6,43,1,0,1,1,21,0,2,0,11,12,14.728571428571428,2,12,6,15,4,12.545714285714286,3,10.8,3.7,-4.06,0,0,1
5,17,1,9,1,17,2,22,12,4,2,0,0,1,0,54,0,2,0,27,19,13.5,0,2,23,8,8,13.614285714285714,1,13.9,-0.8,1.74,0,0,1
5,12,1,14,0,14,12,11,33,1,37,0,0,1,0,30,0,7,15,27,20,12.5375,1,0,0,9,6,15.3125,0,12.4,-0.3,-4.06,0,0,1
4,1,0,4,1,11,14,1,28,2,44,0,0,1,1,21,0,20,15,27,6,14.731428571428571,0,6,0,5,6,12.48375,0,7.6,1.4,-3.12,0,0,1
1,15,6,15,1,1,6,3,1,20,28,1,0,1,0,31,1,15,7,27,7,16.142857142857142,5,11,6,16,14,14.14125,1,7.6,3.7,-4.06,0,0,1
5,1,0,9,1,1,4,24,3,5,44,1,1,1,0,21,0,5,7,6,9,12.771428571428572,0,18,10,21,8,12.384615384615383,5,16.2,0.6,-4.06,0,0,1
4,14,1,2,0,1,2,1,27,6,3,1,0,1,0,41,0,15,5,8,17,13.3475,0,2,23,7,7,13.1,5,9.4,3.7,0.79,0,0,1
1,3,0,16,0,14,1,22,28,3,43,1,0,1,1,27,0,7,16,16,8,16.13142857142857,5,6,6,21,17,13.971428571428572,3,9.4,2.6,0.32,0,0,1
6,14,1,10,1,2,6,13,1,5,1,1,0,1,0,30,0,5,15,7,26,13.314285714285717,2,5,7,21,11,14.3875,0,10.8,2.8,0.32,0,0,1
2,12,0,4,1,1,14,17,26,10,10,0,0,0,0,19,1,11,8,0,3,13.75,2,16,5,18,19,12.384615384615383,0,9.4,0.6,3.51,0,0,1
4,8,3,4,1,1,12,2,29,2,36,1,0,1,1,36,1,0,12,0,26,14.233333333333334,6,0,8,6,14,13.428571428571429,1,7.6,-0.3,-1.7,0,0,1
5,1,6,3,1,4,1,19,7,5,11,1,0,1,0,19,0,13,9,20,14,13.557142857142855,0,0,5,7,7,13.3475,0,7.6,-0.3,-0.92,0,0,1
1,4,4,10,1,14,1,11,14,7,38,1,0,1,0,34,0,8,6,15,17,11.142857142857142,2,15,0,12,5,13.937142857142858,0,7.6,1.4,3.51,0,0,1
1,14,0,5,0,1,18,13,24,10,6,1,0,1,0,19,0,8,6,12,13,13.742857142857144,0,16,14,9,2,14.716666666666669,0,16.2,0.3,-4.06,0,0,1
1,8,1,9,1,16,1,23,27,2,37,0,0,1,1,24,0,10,14,15,13,13.296666666666669,0,11,7,9,11,10.666666666666666,0,12.7,0.3,0.32,0,0,1
1,9,1,11,1,11,9,1,7,5,20,1,0,1,1,20,1,0,5,18,4,13.81375,0,18,23,20,4,12.833333333333334,2,7.6,0.3,1.79,0,0,1
1,1,6,16,1,14,5,25,28,12,5,1,0,0,0,51,0,6,5,17,18,13.435,2,8,8,7,4,14.314285714285717,4,12.7,-0.3,-4.06,0,0,1
1,17,5,4,1,3,10,9,1,10,10,0,1,1,0,19,0,0,0,12,6,10.642857142857142,5,5,5,13,7,13.3125,0,13.9,2.8,-1.7,0,0,1
4,15,1,6,0,2,18,5,12,15,13,1,0,1,0,28,1,20,5,6,7,13.42375,0,5,7,7,2,13.916666666666666,0,9.4,1.4,-1.7,0,0,1
1,13,6,12,1,1,18,1,28,31,6,1,0,1,1,35,0,7,10,22,21,13.42375,0,2,10,9,8,12.91,1,12.4,0.6,-4.06,0,0,1
2,4,2,11,1,3,2,11,12,5,6,1,0,1,0,40,0,8,12,10,4,13.058571428571428,0,6,5,10,5,14.328571428571427,4,13.9,2.8,-4.06,0,0,1
6,8,2,14,0,8,6,8,14,8,8,0,0,0,1,32,0,19,11,6,18,14.668,0,11,7,13,8,15.287499999999998,3,7.6,0.3,-3.12,0,0,1
1,1,6,15,1,6,14,22,27,10,1,1,0,1,0,21,0,0,7,7,26,11.155555555555557,0,0,12,17,4,15.23076923076923,0,11.1,3.7,-3.12,0,0,1
1,15,2,12,0,9,18,1,24,4,5,1,0,1,0,33,0,7,5,8,6,12.628571428571428,0,0,9,6,20,12.491666666666667,5,11.1,0.3,3.51,0,0,1
1,4,4,9,1,12,9,3,27,7,7,1,0,1,1,20,0,0,21,23,5,14.985714285714286,1,0,14,10,5,15.023529411764704,0,8.9,-0.8,1.79,0,0,1
5,9,1,12,1,15,6,14,14,3,44,0,0,1,0,29,0,0,2,10,7,12.583333333333334,0,5,13,12,5,15.1,3,12.7,1.4,3.51,0,0,1
1,8,5,4,1,1,15,5,2,15,3,1,0,1,0,18,0,0,13,0,5,11.25,4,18,12,6,14,14.833333333333334,3,9.4,3.7,1.79,0,0,1
1,7,2,12,1,12,14,14,27,5,6,0,0,1,0,27,0,10,12,10,14,13.925714285714283,0,3,5,10,4,12.789473684210526,0,10.8,1.4,-4.06,0,0,1
2,1,2,16,1,1,12,4,7,4,37,1,0,1,0,53,0,7,5,15,3,13.615384615384617,0,0,9,16,5,11.875,2,13.9,0.3,-1.7,0,0,1
1,12,5,6,0,17,6,1,10,12,10,1,0,1,1,33,1,10,14,7,9,12.657142857142857,0,11,6,15,11,12.454285714285716,1,11.1,0.6,1.74,0,0,1
1,16,3,17,0,1,15,28,30,9,1,1,0,1,0,18,0,20,11,22,5,10.642857142857142,0,8,19,17,4,14.85,0,13.9,0.5,3.51,0,0,1
1,12,1,6,1,1,1,1,27,15,10,0,0,1,0,19,0,13,18,14,7,14.604285714285712,3,9,13,6,5,14.935,0,12.7,1.4,3.51,0,0,1
6,4,1,17,1,1,14,14,28,29,9,1,0,1,0,51,0,2,6,28,19,12.8375,1,7,6,6,4,11.2,4,16.2,3.7,1.74,0,0,1
2,8,1,16,1,15,1,13,27,4,4,1,0,1,0,50,0,15,26,0,12,13.916666666666666,0,8,9,14,5,13.994444444444444,3,9.4,1.4,1.74,0,0,1
4,13,5,4,0,9,5,28,27,6,33,1,1,1,0,28,0,0,7,8,14,13.727272727272728,0,18,9,13,12,16.0875,3,10.8,0.5,0.79,0,0,1
1,12,4,15,1,11,15,10,27,7,8,0,0,0,1,49,0,0,19,20,2,13.775714285714288,4,0,13,16,6,13.193333333333332,0,12.4,0.5,-4.06,0,0,1
1,1,6,12,1,9,2,13,4,10,43,1,0,1,0,47,0,2,14,15,5,14.4125,6,0,5,19,19,13.417391304347827,1,16.2,2.8,-3.12,0,0,1
1,8,0,10,1,1,15,24,33,10,33,0,1,1,0,19,0,3,11,12,12,17.0,0,6,11,12,5,14.583333333333334,0,11.1,2.6,1.74,0,0,1
2,6,3,2,1,17,18,4,1,10,10,0,1,0,1,20,0,5,18,19,6,16.4,0,2,12,16,2,14.5125,5,13.9,3.7,-4.06,0,0,1
1,13,1,12,1,12,5,28,27,29,11,0,1,1,1,18,0,8,2,28,6,13.625,1,15,0,6,9,12.166666666666666,3,15.5,2.6,-3.12,0,0,1
