Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
2,15,1,16,1,12,17,3,27,4,4,0,1,1,1,33,0,13,12,7,14,14.8,3,5,13,7,0,17.6,1,15.5,-0.3,-0.92,1,0,1
4,3,6,11,1,12,3,19,3,4,5,1,0,0,1,33,1,10,16,23,6,12.454545454545457,3,2,17,11,8,15.011111111111113,4,12.7,0.6,3.51,1,0,1
2,9,6,12,1,1,2,22,1,5,2,0,1,1,1,48,0,13,19,21,10,11.9725,12,5,0,17,6,15.188888888888888,2,16.2,0.6,-1.7,1,0,1
4,6,1,11,0,9,9,5,29,4,3,1,1,1,0,28,0,18,6,5,19,12.55375,7,13,14,6,11,10.666666666666666,0,12.7,3.7,2.02,1,0,1
5,8,4,17,0,12,17,21,5,16,29,1,0,1,0,41,0,10,21,32,15,11.333333333333334,1,0,7,7,0,14.142857142857142,1,10.8,0.5,-3.12,1,0,1
5,6,1,8,1,3,1,1,14,16,22,1,1,1,0,42,0,2,2,6,7,13.8,3,9,18,14,11,11.8,2,12.7,-0.3,-0.92,1,0,1
3,16,2,2,1,6,9,23,27,8,12,1,0,1,1,55,0,5,10,16,0,11.716666666666663,7,6,4,12,9,15.5,3,9.4,0.3,0.32,1,0,1
2,7,2,6,1,2,17,1,1,12,5,0,0,1,0,43,0,0,5,15,7,12.514285714285714,3,0,12,11,11,14.818181818181818,4,15.5,0.3,2.02,1,0,1
4,9,6,15,1,3,3,22,24,4,3,1,0,1,0,31,0,11,7,7,7,12.8,0,2,19,6,9,12.84142857142857,4,11.1,2.6,-4.06,1,0,1
3,8,6,10,1,1,17,1,14,3,3,1,0,0,1,27,0,5,17,14,9,10.8,7,15,0,12,11,12.571428571428571,2,7.6,0.6,-1.7,1,0,1
2,17,3,15,0,2,2,10,24,10,12,1,1,1,1,52,0,10,14,11,21,14.727272727272728,12,14,4,0,20,10.5,3,12.7,0.6,0.32,1,0,1
5,17,1,15,1,14,1,13,10,12,2,0,0,0,1,21,0,8,8,27,3,12.75,0,11,9,12,3,11.571428571428571,4,13.9,2.6,0.79,1,0,1
5,3,1,11,1,1,11,5,1,12,2,0,0,1,0,26,1,13,2,20,5,11.4,2,18,9,20,3,13.771428571428572,3,12.7,2.6,1.74,1,0,1
1,14,6,10,1,16,1,23,4,10,3,1,0,1,1,42,0,7,2,32,16,11.0,3,8,11,19,6,17.692307692307693,3,9.4,2.8,0.32,1,0,1
5,14,6,9,1,6,9,10,3,10,6,1,0,1,1,53,0,18,10,10,21,12.166666666666666,1,6,12,10,8,14.444444444444445,0,13.9,2.8,1.79,1,0,1
1,8,2,5,1,9,1,21,9,20,29,1,0,1,0,26,0,5,6,32,11,13.3,0,18,6,16,0,12.52608695652174,0,10.8,2.6,-3.12,1,0,1
3,7,6,12,1,1,11,23,10,28,9,0,0,1,1,54,0,18,8,14,2,12.25,3,5,12,6,3,10.868,0,8.9,0.5,1.74,1,0,1
2,14,5,13,0,17,1,13,3,6,11,0,1,1,0,53,0,6,15,5,9,13.391666666666666,3,6,0,15,10,12.84142857142857,1,9.4,0.3,-1.7,1,0,1
3,6,1,12,1,12,2,2,28,22,1,1,1,0,1,33,0,14,18,6,1,16.0,3,7,11,17,18,11.142857142857142,6,15.5,0.3,2.02,1,0,1
4,6,5,10,0,6,3,27,10,12,2,0,0,0,0,41,1,0,12,10,9,13.571428571428571,6,12,10,18,5,12.571428571428571,4,10.8,2.8,-1.7,1,0,1
4,3,3,6,1,14,9,5,27,2,2,1,0,1,1,55,1,7,5,25,4,14.11111111111111,3,0,18,11,8,16.0,1,12.4,0.5,1.74,1,0,1
1,1,6,3,0,1,17,3,27,20,2,1,1,1,0,19,0,3,23,18,2,14.75,7,10,6,5,6,13.771428571428572,0,8.9,-0.8,3.51,1,0,1
1,16,6,10,1,1,4,1,14,2,6,1,1,0,1,31,1,7,9,5,19,13.075714285714286,0,8,5,5,8,13.05375,0,10.8,-0.3,1.74,1,0,1
5,4,1,14,1,2,2,19,3,22,1,0,1,1,1,41,0,6,7,11,14,14.842857142857142,0,1,0,12,13,14.022222222222222,2,12.4,2.6,-1.7,1,0,1
1,8,6,10,1,4,1,10,32,10,8,0,0,1,0,21,1,19,5,15,19,13.342857142857143,12,18,0,0,5,14.535714285714286,1,8.9,2.6,1.79,1,0,1
1,8,1,17,0,1,2,21,14,10,22,1,0,1,1,21,0,14,15,17,12,13.05375,0,13,23,18,0,17.692307692307693,0,16.2,-0.8,0.32,1,0,1
2,8,4,7,1,16,3,1,4,5,2,1,0,1,0,34,1,3,7,6,0,16.11111111111111,3,18,7,5,5,14.666666666666666,4,11.1,3.7,0.32,1,0,1
3,1,2,12,0,12,4,1,29,2,11,1,1,1,1,27,0,18,11,8,1,16.2,12,6,19,6,19,17.692307692307693,2,7.6,-0.8,0.32,1,0,1
1,3,3,2,0,16,1,13,28,6,11,0,0,1,1,35,0,18,12,14,4,14.666666666666666,12,7,0,15,3,12.666666666666666,1,9.4,-0.3,3.51,1,0,1
5,3,4,6,1,15,11,22,14,1,2,0,0,0,0,23,0,16,5,22,5,13.466666666666669,6,12,14,16,5,14.75,1,12.4,-0.8,-3.12,1,0,1
1,17,2,4,0,1,17,5,14,5,11,0,0,1,1,38,0,10,15,18,6,14.11111111111111,2,14,6,16,0,13.867142857142856,1,9.4,-0.8,-4.06,1,0,1
1,7,4,13,1,14,9,1,4,23,7,1,0,0,0,34,0,5,13,27,10,11.714285714285714,2,4,17,9,12,15.055555555555555,0,12.4,2.8,1.74,1,0,1
1,15,1,15,1,9,11,22,1,3,16,1,0,1,1,43,0,8,5,25,10,13.342857142857143,0,5,18,20,9,13.642857142857142,1,13.9,-0.8,-1.7,1,0,1
4,15,4,4,1,14,9,6,14,12,30,1,0,1,0,25,1,1,13,25,4,13.0,6,7,4,15,0,10.0,1,8.9,0.3,-4.06,1,0,1
4,12,1,6,1,4,17,13,14,10,9,1,1,1,1,52,0,9,14,6,3,12.828571428571427,12,13,9,16,5,12.514285714285714,1,13.9,0.6,-4.06,1,0,1
1,7,6,2,1,16,1,10,2,9,5,1,0,1,0,35,0,5,12,12,18,11.69,3,12,6,8,6,11.4,3,15.5,2.6,-3.12,1,0,1
3,16,6,9,1,4,2,3,5,3,7,1,0,0,0,22,1,5,6,25,19,13.55714285714286,2,7,17,13,18,13.857142857142858,0,9.4,2.8,1.74,1,0,1
5,13,4,5,1,12,2,2,28,20,29,0,1,0,0,22,0,6,16,15,19,11.555555555555555,12,1,7,21,3,12.84142857142857,0,9.4,0.5,-3.12,1,0,1
5,16,4,5,1,13,9,1,4,5,12,1,0,1,1,46,0,5,18,12,4,12.578947368421051,2,0,7,11,2,13.075714285714286,1,9.4,-0.8,0.79,1,0,1
2,7,2,5,1,17,17,21,3,8,8,1,0,1,1,20,0,19,14,12,17,16.11111111111111,0,15,9,7,13,14.333333333333334,4,10.8,0.5,1.74,1,0,1
1,7,4,17,0,16,2,2,28,8,6,1,1,0,1,22,1,7,18,10,4,11.733333333333333,1,12,6,0,11,11.444444444444445,0,11.1,0.6,0.79,1,0,1
2,16,5,3,1,9,17,22,14,9,4,1,1,0,0,37,1,17,15,5,10,12.4,3,15,5,7,20,11.285714285714286,2,9.4,2.8,-4.06,1,0,1
3,14,6,13,1,9,2,19,28,4,2,0,1,0,0,49,1,6,12,32,18,13.483333333333334,6,9,8,12,5,12.52608695652174,3,7.6,0.5,0.79,1,0,1
4,12,1,15,1,6,17,13,10,3,10,0,0,1,0,40,0,16,12,6,5,13.24875,7,2,17,15,20,11.571428571428571,2,7.6,0.3,-0.92,1,0,1
4,14,5,11,1,12,9,23,27,1,2,1,0,0,1,46,0,17,16,9,2,16.11111111111111,0,9,18,5,17,11.5,0,16.2,2.6,-4.06,1,0,1
2,15,4,17,1,1,1,19,14,5,2,1,0,1,0,37,0,0,11,7,12,13.6,0,11,7,0,4,14.75,2,12.4,0.5,-3.12,1,0,1
2,8,4,14,0,2,2,2,3,4,2,1,1,0,0,22,1,6,8,20,13,12.2,3,10,17,10,7,11.833333333333334,6,13.9,0.3,3.51,1,0,1
3,1,6,10,1,12,4,1,4,8,1,0,0,1,0,43,0,3,17,9,17,14.842857142857142,0,6,8,19,17,11.555555555555555,1,16.2,2.6,-3.12,1,0,1
2,16,1,17,1,1,1,19,3,1,7,1,0,1,0,33,0,14,9,6,5,11.666666666666666,3,2,13,11,12,14.857142857142858,3,9.4,0.5,0.32,1,0,1
2,6,6,12,1,1,2,3,1,11,3,1,0,0,1,22,0,13,12,17,3,14.6,1,3,6,20,17,0.0,1,9.4,2.6,-3.12,1,0,1
1,7,5,5,1,4,1,19,14,7,12,0,0,1,0,46,0,2,2,18,19,13.74625,12,4,4,8,14,15.0,2,15.5,-0.8,2.02,1,0,1
2,1,6,11,0,4,4,1,9,5,4,1,0,0,0,46,0,9,18,7,10,13.391666666666666,2,11,5,20,11,13.714285714285714,1,15.5,2.8,0.79,1,0,1
3,6,1,4,1,12,11,4,1,20,3,1,1,0,0,34,1,14,12,27,8,14.22222222222222,0,1,5,16,17,12.6,2,8.9,-0.8,-1.7,1,0,1
5,7,4,7,0,2,1,23,2,12,9,1,1,0,0,27,0,2,21,8,14,11.846153846153848,2,13,10,13,6,11.6,1,11.1,2.6,-3.12,1,0,1
2,9,6,12,0,16,3,23,27,8,13,0,1,0,1,25,0,17,10,45,17,14.583333333333334,6,2,0,16,13,11.4,1,16.2,2.8,0.32,1,0,1
2,7,2,2,0,9,2,6,3,10,2,0,0,1,0,54,0,10,13,26,7,12.5,6,7,18,13,17,14.142857142857142,0,12.4,0.3,0.32,1,0,1
4,1,2,3,0,13,1,13,14,11,9,0,1,1,1,28,0,6,11,7,17,14.7,0,18,14,0,14,12.65125,6,8.9,0.5,0.32,1,0,1
1,6,3,15,1,3,1,1,9,10,11,1,0,1,0,28,0,6,16,7,21,15.2,6,15,14,20,13,12.8,0,10.8,1.4,3.51,1,0,1
3,12,2,8,1,15,2,23,27,16,10,1,1,1,1,23,1,5,21,18,7,13.625,1,5,18,6,3,13.714285714285714,0,13.9,-0.8,2.02,1,0,1
3,12,4,6,1,12,1,6,5,22,9,1,1,1,0,53,1,14,14,23,9,12.090909090909092,7,4,6,17,19,13.857142857142858,4,9.4,1.4,-3.12,1,0,1
4,14,6,16,1,4,1,10,28,28,9,1,0,1,0,49,0,8,8,36,7,14.682857142857143,7,6,6,10,12,13.166666666666666,0,12.4,0.5,-0.92,1,0,1
2,3,4,4,1,16,2,4,9,28,5,0,0,1,0,28,0,8,19,9,9,14.314285714285717,3,12,23,22,19,14.4,0,10.8,0.5,-4.06,1,0,1
2,8,6,15,1,15,9,27,3,12,7,0,1,1,0,38,1,5,18,27,6,14.857142857142858,6,0,18,8,17,10.868,4,7.6,-0.3,3.51,1,0,1
5,14,4,15,1,9,4,19,1,5,16,1,0,1,1,23,0,0,15,16,11,13.55714285714286,0,8,6,13,5,14.925,1,11.1,-0.3,3.51,1,0,1
4,8,1,15,1,14,1,23,10,4,22,0,1,1,0,53,1,18,15,14,15,12.636363636363637,1,12,23,5,3,11.6,0,10.8,0.6,-4.06,1,0,1
5,14,1,9,1,3,17,5,14,16,6,0,0,1,0,43,0,12,18,11,19,12.454545454545457,6,0,23,15,4,13.331428571428573,6,15.5,3.7,0.79,1,0,1
4,1,1,14,1,13,3,22,4,9,30,0,0,1,0,20,0,16,0,6,9,12.25,1,8,0,9,6,15.4,1,7.6,0.6,1.79,1,0,1
