Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
4,4,6,12,1,7,1,9,3,12,8,1,0,0,1,57,0,13,10,10,5,11.6,0,6,15,17,6,12.428571428571429,0,7.6,0.3,-0.92,1,0,0
4,12,1,12,1,14,1,8,1,9,2,0,1,0,0,54,0,9,17,14,9,10.818181818181818,1,5,7,18,3,17.6,2,10.8,2.8,-0.92,1,0,0
6,12,6,12,1,16,11,1,26,29,10,0,0,1,1,34,1,8,15,14,2,11.285714285714286,8,9,9,0,2,14.571428571428571,5,15.5,3.7,1.79,1,0,0
6,4,4,6,1,6,3,19,14,20,7,0,0,1,0,59,0,7,15,9,4,12.2,2,4,0,8,11,13.4,0,12.7,3.7,2.02,1,0,0
1,13,5,3,0,2,12,16,3,7,9,0,1,1,1,18,0,7,14,1,10,13.016666666666666,1,10,6,24,3,12.428571428571429,4,13.9,2.6,-0.92,1,0,0
1,13,2,2,0,6,15,5,29,1,6,1,0,1,1,23,0,12,12,5,7,15.8,1,3,2,14,3,13.333333333333334,0,12.4,-0.3,1.79,1,0,0
6,9,1,12,1,4,14,22,14,19,31,1,0,0,0,26,1,7,7,10,4,14.4,3,11,6,0,6,14.5,0,15.5,2.8,-4.06,1,0,0
1,7,4,9,1,3,15,23,24,3,4,0,0,0,0,27,0,9,7,11,13,11.833333333333334,3,9,8,23,6,14.5,4,13.9,0.3,0.32,1,0,0
2,3,2,5,0,7,12,9,3,2,6,0,0,1,0,20,0,2,5,13,11,12.428571428571429,3,6,11,0,9,15.0,4,13.9,0.3,1.79,1,0,0
5,13,6,3,1,12,1,16,3,13,43,0,0,0,0,30,0,13,9,16,0,13.6,6,4,1,16,0,12.7,0,11.1,3.7,-0.92,1,0,0
1,12,1,13,1,2,3,27,1,22,1,1,0,1,0,44,1,5,1,5,9,10.76923076923077,3,0,14,16,1,13.0,1,8.9,1.4,0.79,1,0,0
1,14,1,7,0,1,1,9,3,7,2,1,0,1,1,19,0,7,13,20,3,12.288,1,1,15,4,3,13.5,1,11.1,0.5,-1.7,1,0,0
4,2,3,9,1,7,11,19,21,22,43,0,0,1,1,19,0,2,6,8,5,15.5,3,12,2,13,11,13.716666666666669,6,8.9,0.5,-3.12,1,0,0
1,9,3,14,1,16,1,13,9,1,21,0,0,1,1,20,1,11,14,16,7,14.5,3,5,9,19,3,12.7,0,11.1,2.8,-0.92,1,0,0
4,12,4,12,1,7,12,1,28,29,7,0,0,1,0,43,0,9,7,12,7,12.1,0,2,5,10,2,12.714285714285714,1,10.8,0.6,-1.7,1,0,0
6,8,9,3,0,15,1,1,8,1,11,1,1,0,1,45,1,1,11,8,9,11.94,2,9,5,0,8,12.818181818181818,1,7.6,3.7,2.02,1,0,0
1,3,2,12,1,15,15,1,24,7,9,1,0,1,0,28,0,5,9,10,11,12.166666666666666,3,1,5,10,1,11.635714285714286,5,16.2,2.6,3.51,1,0,0
6,4,6,4,1,15,17,19,4,6,44,0,0,1,0,33,0,13,3,4,2,10.25,8,9,4,24,0,14.0,8,9.4,0.3,-4.06,1,0,0
1,1,1,6,0,9,17,9,18,32,20,0,0,0,1,36,0,9,12,31,0,16.0,1,4,7,8,11,10.333333333333334,6,8.9,0.3,-4.06,1,0,0
1,7,9,4,0,12,1,27,21,5,7,1,1,0,1,47,0,4,13,5,13,10.75,1,4,14,23,1,11.575,4,12.7,0.6,2.02,1,0,0
1,9,3,9,1,15,14,5,21,10,7,0,0,1,0,33,0,3,8,16,3,13.454545454545457,0,11,7,16,0,11.857142857142858,1,12.4,3.7,1.79,1,0,0
4,14,2,7,1,17,3,16,3,5,1,0,1,0,0,25,1,10,4,7,4,15.2,3,2,9,11,3,11.875,0,16.2,0.6,-4.06,1,0,0
6,13,9,8,1,7,3,19,14,5,6,1,0,1,1,27,0,5,6,2,7,13.666666666666666,0,3,0,4,9,12.4,2,13.9,0.5,0.79,1,0,0
2,13,4,16,1,1,3,10,9,7,21,0,0,1,0,49,0,9,1,14,2,12.25,8,2,6,2,12,10.571428571428571,1,12.7,1.4,0.32,1,0,0
1,14,5,14,1,2,3,3,3,10,36,1,0,0,0,19,0,2,9,17,10,14.22222222222222,1,6,12,11,2,13.6,0,16.2,0.3,-0.92,1,0,0
1,14,2,1,1,4,3,7,9,32,31,0,1,1,0,48,0,7,11,16,0,12.0,4,5,5,10,5,13.475,2,12.4,2.6,-3.12,1,0,0
2,8,3,4,1,15,1,4,1,10,6,0,0,0,1,27,0,13,17,18,7,15.0,1,9,12,23,5,12.7,0,11.1,-0.3,2.02,1,0,0
6,8,6,13,1,4,14,4,14,12,7,1,1,0,1,25,0,2,2,1,0,13.2,0,6,3,1,0,14.2,1,8.9,3.7,-3.12,1,0,0
2,8,4,7,0,9,14,5,5,4,31,1,0,1,0,34,1,2,8,24,1,13.8,8,6,8,8,8,11.5,8,7.6,0.3,-0.92,1,0,0
6,7,3,17,1,3,3,16,2,19,5,0,1,1,1,21,1,8,13,5,2,12.2,6,1,6,1,0,13.154285714285717,3,12.4,2.8,2.02,1,0,0
1,12,5,6,1,4,17,13,28,10,4,0,1,1,0,39,0,8,12,0,0,12.414285714285713,0,3,15,9,6,13.016666666666666,2,7.6,2.8,-0.92,1,0,0
1,14,9,2,1,14,1,10,4,18,4,0,1,1,0,36,1,0,10,5,14,13.75,0,6,1,13,1,15.0,3,12.7,3.7,1.79,1,0,0
6,14,5,2,1,3,1,1,5,4,20,1,1,1,0,21,1,4,13,12,10,12.18,4,4,11,7,10,13.8,6,10.8,-0.3,1.74,1,0,0
1,13,1,11,1,6,11,7,8,6,43,1,0,0,0,31,1,12,14,21,7,11.8,2,1,1,7,3,13.666666666666666,6,16.2,2.6,1.79,1,0,0
6,3,2,5,1,4,17,19,20,15,4,0,0,1,0,21,1,2,8,16,6,10.818181818181818,3,10,4,24,5,12.88,0,9.4,-0.8,0.79,1,0,0
1,2,5,8,1,2,14,22,28,18,13,1,0,1,0,21,0,2,14,4,12,12.933333333333332,0,12,11,23,5,12.25,1,15.5,3.7,0.79,1,0,0
2,4,1,9,1,13,1,8,12,3,36,0,1,0,1,44,1,11,13,15,10,12.2,2,9,13,8,4,11.583333333333334,8,15.5,0.3,0.32,1,0,0
4,14,1,3,1,1,17,5,28,3,8,0,1,1,1,54,0,2,13,8,12,12.95,8,9,9,18,3,11.857142857142858,3,11.1,2.8,2.02,1,0,0
5,7,9,2,1,14,14,4,4,20,35,1,0,0,0,27,0,6,11,3,13,14.75,1,10,5,10,1,12.858,2,13.9,0.5,0.79,1,0,0
6,12,4,7,0,17,11,22,1,19,1,1,0,1,0,24,0,12,4,13,12,12.18,6,4,6,24,11,11.142857142857142,0,7.6,0.5,2.02,1,0,0
1,2,4,16,0,4,3,1,28,29,10,0,0,0,1,59,0,2,17,5,1,13.976666666666668,0,12,8,24,8,11.363636363636363,0,15.5,-0.8,-3.12,1,0,0
5,14,1,6,1,13,17,3,10,3,31,0,0,1,0,36,0,7,7,12,4,12.933333333333332,0,0,8,7,0,11.636363636363637,4,13.9,2.8,-3.12,1,0,0
1,12,1,9,1,1,1,1,12,10,20,1,0,0,0,51,0,1,1,16,1,10.666666666666666,8,1,11,13,6,12.0,4,12.7,0.5,3.51,1,0,0
5,4,2,17,1,17,1,19,28,7,44,1,0,1,1,50,0,1,7,5,0,11.857142857142858,4,3,12,25,9,14.0,1,13.9,3.7,3.51,1,0,0
1,9,2,12,1,1,1,13,9,20,4,1,0,1,0,57,0,0,7,14,12,12.727272727272728,6,2,11,14,4,14.2,6,16.2,2.6,0.32,1,0,0
5,3,5,4,1,8,17,21,8,2,43,1,0,0,0,23,0,2,15,19,12,13.496666666666668,0,0,7,9,1,15.142857142857142,3,8.9,3.7,0.79,1,0,0
1,15,9,2,1,1,15,1,14,32,11,0,0,1,0,59,0,8,1,31,9,10.5,0,1,17,13,0,11.363636363636363,5,10.8,2.8,-0.92,1,0,0
1,7,5,2,1,16,1,13,24,6,31,1,0,1,0,42,0,7,0,11,13,12.1,4,7,8,9,1,12.333333333333334,2,7.6,-0.8,1.74,1,0,0
1,9,1,6,0,1,14,27,30,24,44,1,0,1,0,49,1,2,5,8,2,11.375,8,3,7,25,3,11.583333333333334,6,12.7,2.6,-3.12,1,0,0
2,2,6,6,0,15,1,7,6,1,44,0,0,0,0,54,1,2,8,31,0,14.22222222222222,0,0,11,0,6,13.154285714285717,0,7.6,-0.3,0.79,1,0,0
1,7,9,8,1,3,17,19,20,12,2,1,0,0,1,18,0,4,13,15,10,15.714285714285714,1,2,7,19,2,16.0,8,15.5,0.6,0.32,1,0,0
4,17,6,11,1,3,1,22,27,10,8,1,0,1,0,20,0,7,9,9,9,12.0,3,1,15,21,8,11.635714285714286,4,13.9,1.4,-1.7,1,0,0
1,1,1,10,1,4,3,28,12,9,20,0,1,1,0,42,0,1,15,12,13,11.2,3,10,3,2,2,12.2,0,15.5,0.5,3.51,1,0,0
5,8,1,8,0,12,14,16,14,24,29,1,0,1,0,25,0,2,3,16,1,14.085714285714284,1,0,7,5,2,12.666666666666666,5,16.2,0.6,0.79,1,0,0
1,15,4,6,1,15,1,9,14,8,2,0,0,1,1,37,1,6,9,4,12,12.288,0,11,3,8,2,12.4,8,9.4,1.4,0.79,1,0,0
4,1,4,7,1,17,1,1,18,2,8,0,1,1,0,59,1,2,3,20,10,14.22222222222222,3,0,7,4,6,13.016666666666666,6,16.2,1.4,-3.12,1,0,0
1,4,3,14,1,6,17,22,14,32,11,1,0,0,1,25,0,6,14,17,14,12.528571428571428,0,10,2,17,11,12.002,2,7.6,-0.8,1.79,1,0,0
2,8,6,8,1,15,14,8,24,4,1,0,0,1,0,27,0,13,17,19,7,12.65,8,12,3,10,2,16.0,3,7.6,3.7,0.79,1,0,0
1,17,2,12,1,3,1,22,28,1,43,0,0,0,1,35,0,12,4,24,1,13.4,1,12,4,15,10,16.0,8,11.1,0.3,1.79,1,0,0
2,8,3,2,1,9,14,22,17,2,20,0,1,1,1,50,1,11,7,19,14,13.2,1,12,3,0,12,15.9,3,12.4,3.7,0.32,1,0,0
5,16,5,7,1,14,1,27,2,7,29,1,0,1,1,21,0,5,0,5,9,12.727272727272728,2,0,12,16,2,12.714285714285714,4,7.6,-0.8,0.32,1,0,0
1,13,6,2,1,15,14,1,6,9,7,1,0,1,1,18,0,4,15,17,2,12.035714285714286,0,4,11,15,10,11.142857142857142,0,12.4,2.8,-0.92,1,0,0
5,8,1,17,1,8,12,16,3,10,1,1,0,0,0,35,0,6,7,14,7,16.142857142857142,0,1,12,15,5,13.625,1,15.5,0.3,-1.7,1,0,0
1,13,5,17,1,1,12,22,1,20,8,1,0,1,0,49,1,9,11,12,14,14.4,4,3,12,0,2,14.8,0,9.4,2.6,-4.06,1,0,0
1,12,9,11,1,13,17,4,27,13,29,1,0,0,0,50,0,7,2,7,7,13.06,0,4,3,19,1,14.571428571428571,3,13.9,2.8,-3.12,1,0,0
1,16,6,5,0,4,12,7,6,6,20,0,0,1,0,54,0,5,11,14,6,11.428571428571429,1,4,8,16,1,13.15,5,10.8,3.7,0.32,1,0,0
2,12,9,16,1,8,14,23,10,32,13,0,1,1,0,40,0,5,11,5,9,13.714285714285714,0,0,5,10,2,12.858,0,8.9,2.6,1.74,1,0,0
1,8,2,15,1,3,14,1,21,1,36,1,1,0,0,39,0,5,3,8,5,11.666666666666666,4,2,15,24,4,12.858,4,8.9,-0.3,0.32,1,0,0
6,13,2,10,0,14,12,23,29,10,3,0,1,1,1,28,0,1,15,13,13,13.285714285714286,2,6,11,17,5,13.75,1,7.6,3.7,0.79,1,0,0
2,1,6,1,1,1,15,5,21,29,10,0,1,1,1,27,0,2,12,6,5,13.833333333333334,8,3,10,7,1,10.6,1,10.8,0.5,-0.92,1,0,0
1,6,6,2,1,7,11,8,6,7,12,0,0,0,0,36,0,4,6,9,11,12.75,1,0,1,9,6,10.8,1,10.8,-0.8,2.02,1,0,0
