Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Married,In-person,2,Business Administration,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,Master's Degree,Doctorate Degree,Lawyer,Professor,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
Single,Online,1,Nursing,Evening,High School Diploma,,Associate's Degree,Bachelor's Degree,Chef,Architect,Yes,Yes,No,Yes,20,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,1
Married,In-person,2,Engineering,Daytime,Bachelor's Degree,,Doctorate Degree,Master's Degree,Scientist,Lawyer,No,No,Yes,No,23,No,,,,,,,,,,,,,1%,6%,$40,1,0,1
Divorced,Hybrid,3,Economics,Evening,Master's Degree,,High School Diploma,Bachelor's Degree,Artist,Musician,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,0.5%,7%,$45,1,0,1
Single,Online,1,Education,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Engineer,Doctor,No,No,Yes,No,21,No,,,,,,,,,,,,,0.2%,8%,$50,1,0,1
Married,In-person,2,Sociology,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Accountant,Professor,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,0.1%,9%,$55,1,0,1
Divorced,Hybrid,3,Political Science,Daytime,Bachelor's Degree,,Master's Degree,Doctorate Degree,Lawyer,Scientist,No,No,Yes,No,26,No,,,,,,,,,,,,,0.05%,10%,$60,1,0,1
Single,Online,1,Fine Arts,Evening,High School Diploma,,Associate's Degree,Bachelor's Degree,Musician,Artist,Yes,Yes,No,Yes,19,Yes,,,,,,,,,,,,,0.02%,11%,$65,1,0,1
Married,In-person,2,History,Daytime,Bachelor's Degree,,Doctorate Degree,Master's Degree,Professor,Engineer,No,No,Yes,No,22,No,,,,,,,,,,,,,0.01%,12%,$70,1,0,1
Divorced,Hybrid,3,Linguistics,Evening,Master's Degree,,High School Diploma,Bachelor's Degree,Musician,Artist,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,0.005%,13%,$75,1,0,1
Single,Online,1,Mathematics,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Accountant,Lawyer,No,No,Yes,No,20,No,,,,,,,,,,,,,0.002%,14%,$80,1,0,1
Married,In-person,2,Physics,Evening,Associate's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Professor,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,1
Married,In person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Business owner,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$40,1,0,1
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Associate's degree,Associate's degree,Artist,Chef,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$45,1,0,1
Single,Online,1,Education,Daytime,Bachelor's degree,,Master's degree,PhD,Scientist,Professor,No,No,Yes,No,23,No,,,,,,,,,,,,,3%,4%,$50,1,0,1
Married,In person,2,Marketing,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Architect,Pilot,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$55,1,0,1
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Firefighter,No,No,Yes,No,21,No,,,,,,,,,,,,,1%,6%,$60,1,0,1
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Psychologist,Dentist,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,5%,2%,$65,1,0,1
Married,In person,2,Communication,Daytime,Bachelor's degree,,Master's degree,PhD,Journalist,Politician,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,3%,$70,1,0,1
Divorced,Hybrid,3,Linguistics,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Social worker,Electrician,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,3%,4%,$75,1,0,1
Single,Online,1,Music,Daytime,Bachelor's degree,,Master's degree,PhD,Dancer,Musician,No,No,Yes,No,27,No,,,,,,,,,,,,,2%,5%,$80,1,0,1
Married,In person,2,Art,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Fashion designer,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Accountant,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Professor,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,8%,3%,$30,1,0,1
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Lawyer,Accountant,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,$28,1,0,1
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Police officer,Nurse,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,7%,3%,$24,1,0,1
Single,Online,1,Education,Daytime,High School diploma,,Bachelor's degree,Master's degree,Teacher,Professor,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2%,$23,1,0,1
Married,In-person,2,History,Evening,Associate's degree,,Master's degree,PhD,Writer,Artist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,6%,2.5%,$27,1,0,1
Divorced,Hybrid,3,Linguistics,Daytime,High School diploma,,PhD,Bachelor's degree,Scientist,Engineer,No,No,Yes,No,23,No,,,,,,,,,,,,,7%,3%,$26,1,0,1
Single,Online,1,Environmental Science,Evening,Bachelor's degree,,Master's degree,PhD,Biologist,Chemist,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,8%,3%,$32,1,0,1
Married,In-person,2,Mathematics,Daytime,PhD,,Associate's degree,Bachelor's degree,Mathematician,Statistician,No,No,Yes,No,31,No,,,,,,,,,,,,,6%,2.5%,$29,1,0,1
Divorced,Hybrid,3,Physics,Evening,Bachelor's degree,,High School diploma,High School diploma,Astronomer,Physicist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,7%,3%,$28,1,0,1
Single,Online,1,Art History,Daytime,High School diploma,,Bachelor's degree,Master's degree,Art historian,Archaeologist,No,No,Yes,No,25,No,,,,,,,,,,,,,5%,2%,$24,1,0,1
Married,In-person,2,Anthropology,Evening,Associate's degree,,Master's degree,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,1,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,3%,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,3.5%,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,PhD,Scientist,Lawyer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,2%,5%,4%,1,0,1
Married,In-person,2,Engineering,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Architect,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,3%,3.5%,1,0,1
Divorced,Hybrid,3,Economics,Evening,High school diploma,,Bachelor's degree,Master's degree,Accountant,Businessman,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,3%,4%,3.5%,1,0,1
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Lawyer,Doctor,No,No,Yes,No,26,No,,,,,,,,,,,,,2%,5%,4%,1,0,1
Married,In-person,2,Law,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Police officer,Lawyer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,1%,6%,4.5%,1,0,1
Divorced,Hybrid,3,Education,Daytime,Associate's degree,,High school diploma,High school diploma,Teacher,Engineer,No,No,Yes,No,28,No,,,,,,,,,,,,,2%,5%,4%,1,0,1
Single,Online,1,Sociology,Evening,Master's degree,,PhD,PhD,Scientist,Professor,Yes,Yes,No,Yes,30,Yes,,,,,,,,,,,,,1%,6%,4.5%,1,0,1
Married,In-person,2,History,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Nurse,Architect,No,No,Yes,No,29,No,,,,,,,,,,,,,0%,7%,5%,1,0,1
Divorced,Hybrid,3,Environmental Science,Evening,High school diploma,,Bachelor's degree,Master's degree,Accountant,Businessman,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,0%,8%,5.5%,1,0,1
Single,Online,1,Mathematics,Daytime,PhD,,Master's degree,PhD,Lawyer,Doctor,No,No,Yes,No,35,No,,,,,,,,,,,,,1%,7%,5%,1,0,1
Married,In-person,2,Physics,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Police officer,Engineer,Yes,Yes,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,Yes,Yes,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,No,No,No,30,No,,,,,,,,,,,,,6%,1%,$18,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,Yes,Yes,Yes,22,Yes,,,,,,,,,,,,,3%,4%,$30,1,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,28,No,,,,,,,,,,,,,2%,5%,$35,1,0,1
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,No,No,32,Yes,,,,,,,,,,,,,4%,3%,$28,1,0,1
Single,Online,1,Education,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Librarian,Architect,No,No,Yes,Yes,24,No,,,,,,,,,,,,,6%,1%,$22,1,0,1
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,No,Yes,Yes,Yes,26,Yes,,,,,,,,,,,,,3%,4%,$32,1,0,1
Divorced,Hybrid,3,Engineering,Daytime,Associate's degree,,Bachelor's degree,Bachelor's degree,Engineer,Doctor,Yes,No,No,No,29,No,,,,,,,,,,,,,2%,5%,$38,1,0,1
Single,Online,1,Mathematics,Evening,PhD,,Master's degree,PhD,Scientist,Engineer,No,Yes,Yes,Yes,23,Yes,,,,,,,,,,,,,1%,6%,$40,1,0,1
Married,In-person,2,Physics,Daytime,Bachelor's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,27,No,,,,,,,,,,,,,5%,2%,$45,1,0,1
Divorced,Hybrid,3,Chemistry,Evening,Master's degree,,PhD,Master's degree,Lawyer,Professor,Yes,Yes,No,No,31,Yes,,,,,,,,,,,,,3%,4%,$50,1,0,1
Single,Online,1,Biology,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Librarian,Architect,No,No,Yes,Yes,25,No,,,,,,,,,,,,,4%,3%,$48,1,0,1
Married,In-person,2,Linguistics,Evening,PhD,,Bachelor's degree,Master's degree,Psychologist,Social worker,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2%,4%,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Lawyer,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,7%,4%,1%,1,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Professor,Scientist,No,No,Yes,No,28,No,,,,,,,,,,,,,5%,3%,2%,1,0,1
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6%,4%,3%,1,0,1
Single,Online,1,Education,Daytime,High School diploma,,Associate's degree,Associate's degree,Social worker,Firefighter,No,No,Yes,No,23,No,,,,,,,,,,,,,4%,2%,4%,1,0,1
Married,In-person,2,History,Evening,Bachelor's degree,,Master's degree,PhD,Psychologist,Lawyer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,3%,2%,1,0,1
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Chef,No,No,Yes,No,21,No,,,,,,,,,,,,,3%,1%,5%,1,0,1
Single,Online,1,Environmental Science,Evening,PhD,,PhD,Master's degree,Biologist,Architect,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,8%,5%,0%,1,0,1
Married,In-person,2,Political Science,Daytime,Bachelor's degree,,Bachelor's degree,Bachelor's degree,Economist,Banker,No,No,Yes,No,30,No,,,,,,,,,,,,,7%,4%,1%,1,0,1
Divorced,Hybrid,3,Anthropology,Evening,High School diploma,,Associate's degree,Associate's degree,Veterinarian,Pilot,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,1
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,Master's degree,PhD,Scientist,Professor,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,2%,3%,1,0,1
Married,In-person,2,Physics,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Engineer,Doctor,Yes,Yes,No,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,8%,3.5%,$18,1,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,27,No,,,,,,,,,,,,,6%,2.8%,$23,1,0,1
Divorced,Hybrid,3,Education,Evening,High School diploma,,Associate's degree,High School diploma,Artist,Carpenter,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,7%,3%,$20,1,0,1
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Lawyer,Scientist,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2.2%,$21,1,0,1
Married,In-person,2,Law,Evening,Bachelor's degree,,PhD,Master's degree,Doctor,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,8%,3.2%,$24,1,0,1
Divorced,Hybrid,3,Sociology,Daytime,Associate's degree,,High School diploma,Bachelor's degree,Nurse,Teacher,No,No,Yes,No,31,No,,,,,,,,,,,,,6%,2.7%,$19,1,0,1
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,7%,3%,$20,1,0,1
Married,In-person,2,Marketing,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Accountant,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Divorced,Hybrid,3,History,Evening,High School diploma,,Associate's degree,High School diploma,Teacher,Police officer,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,7%,2.8%,$23,1,0,1
Single,Online,1,Environmental Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Public Health,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,1%,6%,$40,1,0,1
Divorced,Hybrid,3,Education,Evening,High School diploma,,Bachelor's degree,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,3%,$45,1,0,1
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Doctor,Scientist,No,No,Yes,No,21,No,,,,,,,,,,,,,3%,4%,$50,1,0,1
Married,In-person,2,Law,Evening,Associate's degree,,High School diploma,Bachelor's degree,Librarian,Professor,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$55,1,0,1
Divorced,Hybrid,3,Engineering,Daytime,Bachelor's degree,,PhD,Master's degree,Engineer,Architect,No,No,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$60,1,0,1
Single,Online,1,Sociology,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Psychologist,Social worker,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,3%,$65,1,0,1
Married,In-person,2,History,Daytime,High School diploma,,Master's degree,Associate's degree,Historian,Archaeologist,No,No,Yes,No,28,No,,,,,,,,,,,,,3%,4%,$70,1,0,1
Divorced,Hybrid,3,Environmental Science,Evening,Bachelor's degree,,PhD,Bachelor's degree,Environmentalist,Biologist,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,2%,5%,$75,1,0,1
Single,Online,1,Political Science,Daytime,PhD,,Bachelor's degree,Master's degree,Politician,Diplomat,No,No,Yes,No,22,No,,,,,,,,,,,,,1%,6%,$80,1,0,1
Married,In-person,2,Mathematics,Evening,Associate's degree,,High School diploma,Bachelor's degree,Mathematician,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$40,1,0,1
Divorced,Hybrid,3,Marketing,Evening,High School diploma,,Associate's degree,High School diploma,Artist,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,1
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,8%,$50,1,0,1
Married,In-person,2,Sociology,Evening,Bachelor's degree,,PhD,Master's degree,Psychologist,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,1
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High School diploma,Bachelor's degree,Librarian,Firefighter,No,No,Yes,No,23,No,,,,,,,,,,,,,5%,10%,$60,1,0,1
Single,Online,1,Linguistics,Evening,Master's degree,,Bachelor's degree,PhD,Writer,Musician,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,6%,11%,$65,1,0,1
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Farmer,Pilot,No,No,Yes,No,26,No,,,,,,,,,,,,,7%,12%,$70,1,0,1
Divorced,Hybrid,3,Anthropology,Evening,High School diploma,,Associate's degree,High School diploma,Social worker,Mechanic,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,8%,13%,$75,1,0,1
Single,Online,1,Public Health,Daytime,PhD,,PhD,Master's degree,Dentist,Pharmacist,No,No,Yes,No,32,No,,,,,,,,,,,,,9%,14%,$80,1,0,1
Married,In-person,2,Political Science,Evening,Bachelor's degree,,Master's degree,PhD,Lawyer,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
