gender,age,birthplace,M17,M18,M19,M21,M22,M23,M24,M26,M27,M28,M29,M30,M32,M33,M34,M35,M36,M38,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M51,M53,M55,M56,M57,Probability
1,1,0,7.0,6.5,6.0,7.5,6.5,7.0,6.0,5.5,7.0,8.5,6.0,7.0,5.5,7.5,5.5,8.0,5.5,5.0,5.5,6.5,7.5,5.5,7.5,5.0,7.0,7.0,6.0,7.5,6.0,8.0,5.5,7.5,5.5,1
1,1,0,7.5,9.5,7.0,7.0,6.0,7.0,6.0,6.5,8.0,5.5,5.5,5.0,5.0,6.0,6.5,8.5,5.5,8.0,5.0,7.0,7.0,6.5,6.0,7.0,8.0,7.0,7.5,7.0,5.5,6.0,6.5,7.5,8.5,1
1,1,0,5.0,6.71,7.5,8.0,8.5,7.0,6.71,6.0,6.5,6.5,7.0,6.0,6.0,5.5,8.0,6.5,9.0,5.0,6.71,7.5,6.71,7.5,7.5,7.5,6.0,6.5,6.71,8.0,8.0,8.0,6.0,8.0,7.0,1
1,1,0,7.0,8.0,5.5,5.5,5.5,6.0,6.0,5.0,7.0,6.5,7.0,6.5,6.0,6.5,8.5,5.5,5.5,8.0,5.0,5.5,6.0,7.5,7.0,5.5,6.5,6.0,5.5,6.0,6.5,6.5,5.0,5.0,8.0,1
1,1,0,7.0,8.0,5.5,8.0,6.5,5.0,5.5,7.0,6.0,7.0,7.0,5.5,6.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,5.5,6.5,7.5,7.0,8.0,6.73,5.0,8.0,6.0,8.0,5.5,6.0,8.5,1
1,1,0,7.0,8.5,7.0,6.5,5.5,7.0,6.0,7.5,7.5,6.0,6.0,5.5,6.0,6.5,7.5,8.5,6.0,8.0,7.0,7.5,7.5,6.5,6.5,7.5,8.5,7.5,8.0,6.5,7.0,6.5,8.5,5.0,9.0,1
1,1,0,6.5,8.0,5.5,5.0,5.5,6.0,5.0,6.0,6.5,5.0,5.0,5.0,5.0,7.0,7.5,7.5,5.5,7.5,4.5,4.0,6.5,5.0,6.0,6.5,7.5,6.0,4.0,5.5,4.5,3.5,6.5,5.5,8.5,1
1,1,0,5.5,8.5,6.0,6.5,6.5,5.5,6.5,7.0,8.5,6.5,7.0,5.5,5.5,7.5,7.5,7.0,6.0,8.0,5.0,5.0,7.0,5.5,6.0,6.5,7.5,6.0,6.0,5.5,5.0,5.5,7.5,5.0,8.5,1
1,1,0,9.5,9.0,5.0,8.0,9.5,7.0,6.0,9.5,9.0,6.5,8.5,6.5,7.5,9.0,7.5,7.5,8.5,7.5,7.5,7.5,7.0,7.0,8.0,8.5,7.5,8.0,8.0,5.0,5.5,7.5,7.0,6.0,5.5,1
1,1,0,6.5,8.0,6.5,5.5,9.0,5.5,7.0,5.5,8.0,5.5,6.0,8.0,7.0,5.5,6.5,7.0,6.0,9.5,6.0,6.0,7.0,7.5,5.5,9.0,7.5,7.5,7.5,5.0,6.5,7.5,7.5,5.5,5.5,1
1,1,0,7.5,7.0,6.0,8.5,7.0,5.5,5.5,6.5,0.0,7.0,6.5,6.5,5.5,6.5,7.0,7.0,5.5,7.5,6.0,7.0,7.0,7.0,7.5,7.5,6.0,6.5,5.5,8.0,7.5,7.0,5.0,7.5,9.0,1
1,1,0,5.5,9.0,5.0,7.5,6.0,5.0,5.0,6.0,7.5,6.0,7.0,6.5,5.5,5.5,5.5,6.5,5.5,6.5,5.5,5.5,6.5,6.0,6.0,7.5,7.5,5.5,6.0,5.0,5.0,6.0,5.0,5.5,6.5,1
1,1,0,5.5,8.0,6.0,5.5,5.0,5.5,6.0,7.0,7.0,6.0,6.0,6.5,5.5,8.0,8.5,5.0,7.0,7.0,5.5,5.0,5.5,5.5,7.5,5.5,8.0,6.5,7.5,6.5,5.5,5.5,6.0,6.0,8.0,1
1,1,0,6.0,6.5,5.5,8.0,6.5,5.0,5.5,7.5,6.0,6.5,6.5,6.0,5.5,6.0,6.0,8.5,3.5,8.0,6.0,6.5,7.0,6.5,7.0,8.0,6.5,6.4,7.5,7.0,6.5,6.0,6.5,7.0,8.0,1
1,1,0,6.0,8.0,5.5,8.0,7.0,7.5,7.0,6.0,8.0,6.0,8.0,6.5,5.0,6.5,8.0,8.0,5.5,7.5,5.0,5.5,8.0,5.0,7.5,5.5,8.0,6.5,6.0,5.0,7.5,6.5,6.5,5.0,10.0,1
1,1,0,6.0,8.0,6.0,7.0,7.0,5.0,5.0,6.0,6.5,6.0,6.5,5.5,5.5,5.0,8.0,5.5,6.0,5.0,5.5,6.0,6.0,6.0,7.5,7.5,8.0,5.5,5.5,6.0,5.0,5.0,6.0,5.5,8.5,1
1,1,0,6.0,8.0,6.5,8.5,8.0,7.5,6.5,8.0,7.5,9.5,7.5,7.5,6.0,8.0,7.0,9.0,6.5,6.0,7.5,6.0,8.0,6.0,7.0,6.0,7.5,7.0,7.5,9.0,7.5,8.0,7.0,8.5,7.5,1
1,1,0,6.5,8.0,7.5,9.0,9.5,7.0,8.0,8.0,7.0,6.0,7.0,7.0,6.5,7.0,8.0,8.0,7.0,9.5,8.0,6.0,8.0,8.0,7.0,9.5,7.0,7.85,8.0,7.5,8.5,6.5,8.5,9.0,8.5,1
1,1,0,5.0,8.5,5.5,5.5,6.0,6.5,5.5,6.5,5.5,5.5,6.5,6.0,6.0,5.5,6.0,6.0,8.0,9.0,6.5,6.5,8.0,6.5,6.5,7.5,7.0,7.5,7.5,8.0,7.5,6.0,7.5,7.5,8.5,1
1,1,0,5.5,8.5,6.0,7.5,7.0,5.0,5.0,6.0,7.5,6.5,8.0,5.5,5.0,8.0,7.5,6.5,5.5,8.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,6.5,6.5,5.0,6.5,5.5,7.5,5.0,8.5,1
1,1,0,5.0,7.0,5.5,6.0,6.0,7.5,5.5,6.5,5.5,5.0,7.0,5.5,5.0,7.0,5.0,8.0,6.0,7.5,5.5,6.0,7.0,5.5,7.0,7.5,6.5,6.42,6.0,6.5,6.0,6.0,6.0,7.5,8.5,1
1,1,0,8.5,9.0,7.5,8.5,8.0,8.0,6.5,6.0,8.0,6.5,8.5,6.5,6.0,6.5,8.5,6.5,6.0,9.0,6.5,6.5,8.0,6.0,8.0,8.0,6.5,7.5,7.0,8.0,5.0,6.5,7.5,6.5,9.5,1
1,1,0,7.0,8.5,7.0,6.0,6.5,6.5,5.0,6.5,7.5,6.0,6.5,7.5,5.5,6.5,8.0,5.0,6.5,7.5,5.0,5.0,5.5,6.5,7.0,5.5,8.0,7.0,6.5,7.5,6.5,8.0,6.0,5.0,6.5,1
1,1,0,6.5,7.0,7.0,8.0,6.0,7.0,5.0,6.5,7.5,6.0,7.0,7.0,6.5,6.5,8.5,7.0,7.0,8.0,6.0,6.5,7.0,8.5,7.0,8.0,8.5,7.13,7.5,6.5,6.0,8.0,7.5,8.0,7.5,1
1,1,0,7.5,7.5,5.5,7.0,6.5,7.16,7.16,8.0,6.0,7.16,6.5,6.5,7.16,6.0,7.0,6.5,8.5,6.0,5.0,6.0,8.5,5.5,6.0,6.0,6.0,6.0,6.5,8.0,8.5,7.16,6.0,8.0,7.16,1
1,1,0,5.5,8.0,6.5,6.5,6.0,6.5,6.0,6.5,5.5,6.5,6.5,6.0,6.0,6.0,7.0,6.5,5.0,9.0,7.0,5.5,8.0,6.5,5.5,7.0,7.0,6.5,7.5,7.0,7.0,6.5,7.0,7.5,9.0,1
1,1,0,5.5,6.47,6.5,6.47,6.0,6.5,6.5,6.5,6.47,6.5,6.5,5.5,9.0,6.5,7.0,8.0,7.0,6.5,8.0,5.5,6.5,5.5,6.0,7.0,6.0,7.5,7.0,7.5,7.0,8.0,8.0,7.5,9.0,1
1,1,0,7.0,8.0,6.0,7.5,5.5,8.0,8.5,9.5,8.0,6.0,6.5,8.0,5.5,7.5,8.0,6.0,6.0,7.5,6.5,8.5,6.0,7.0,7.0,7.5,7.0,7.38,8.0,7.0,8.0,9.0,8.5,7.0,6.0,1
1,1,0,7.5,9.0,6.5,7.5,8.5,6.5,5.5,7.0,8.0,6.5,7.0,7.0,7.0,7.0,9.0,8.5,7.0,9.0,6.5,6.5,8.0,7.0,6.5,9.0,8.0,7.5,7.5,6.0,8.0,6.5,7.0,7.0,9.5,1
1,1,0,6.0,7.5,5.0,6.5,6.0,6.0,7.0,7.5,6.5,7.0,7.5,6.0,5.5,6.0,6.0,7.0,6.0,9.5,6.5,5.0,8.0,5.5,6.0,7.5,6.0,6.5,6.5,6.5,7.5,6.0,6.5,6.5,8.5,1
1,1,0,6.0,7.5,5.5,8.0,8.0,6.0,5.5,6.5,6.0,5.5,7.5,5.5,6.0,7.0,7.5,8.0,6.0,7.5,5.5,7.0,6.5,7.5,7.0,7.5,6.0,6.77,7.0,7.5,7.5,8.0,6.0,6.5,6.5,1
1,1,0,9.5,8.5,6.5,9.5,7.5,8.0,7.0,9.0,9.0,7.5,7.5,8.0,7.0,7.5,8.5,8.5,8.0,8.0,7.5,7.5,6.5,8.0,7.5,8.0,6.5,8.44,8.0,8.5,8.5,8.5,8.0,9.5,8.5,1
1,1,0,8.0,8.0,7.5,8.0,7.0,8.0,9.0,8.5,7.0,7.5,7.5,9.0,7.0,7.5,6.5,7.5,8.5,7.5,8.0,7.5,7.5,8.5,8.0,7.5,7.5,8.0,8.5,8.5,9.0,8.0,8.0,9.5,6.5,1
1,1,0,5.0,6.56,5.5,6.56,6.0,5.5,6.5,6.5,6.56,5.5,6.0,5.5,9.0,6.5,8.0,8.0,7.0,7.5,8.5,5.0,6.0,6.5,5.0,6.0,6.0,7.5,7.5,7.5,7.5,8.5,8.5,6.5,8.5,1
1,1,0,6.0,6.41,6.5,6.41,6.0,7.0,7.5,6.0,6.41,5.0,7.0,6.5,9.5,7.5,6.5,8.0,7.0,6.5,8.0,5.5,6.0,6.0,6.5,6.0,5.5,6.5,7.5,6.5,5.5,7.5,7.5,7.5,8.5,1
1,1,0,6.5,8.5,5.5,7.5,7.0,6.0,6.0,6.5,7.0,6.0,7.0,5.5,5.0,7.5,7.0,8.0,5.5,7.5,6.0,7.0,7.0,7.5,6.5,7.5,7.0,6.0,7.5,3.0,7.0,8.5,8.0,8.0,5.5,1
1,1,0,5.0,6.72,7.5,8.0,8.0,9.0,6.72,6.0,5.5,7.0,5.5,5.5,7.5,6.5,7.5,5.5,7.5,6.0,6.72,6.5,6.72,6.0,7.0,5.5,7.0,6.5,6.72,8.5,7.5,7.5,5.5,9.5,5.0,1
1,1,0,6.0,8.5,6.0,7.0,7.5,5.5,6.5,6.0,7.5,5.0,6.0,6.5,6.5,7.0,7.0,7.5,6.0,8.0,5.0,5.0,7.0,5.5,6.5,6.0,7.0,6.0,6.5,8.0,6.5,5.0,6.5,6.5,5.5,1
1,1,0,8.0,9.0,6.5,7.0,7.0,8.5,7.5,8.0,8.0,8.5,6.5,8.5,8.5,7.5,6.5,6.5,5.5,6.5,8.5,6.5,7.5,6.5,7.5,6.5,8.0,8.5,8.0,9.0,6.5,9.0,8.0,9.0,8.0,1
1,1,0,5.5,7.5,6.5,7.5,8.0,7.5,7.0,6.5,8.0,8.5,9.0,7.5,5.5,7.5,6.5,9.0,5.0,6.5,7.5,5.5,8.5,6.0,8.0,6.5,8.0,7.5,7.0,8.5,8.0,7.5,7.5,8.5,7.5,1
1,1,0,6.0,7.0,6.5,7.5,7.0,8.0,7.0,7.5,8.0,8.5,7.5,8.0,6.5,7.5,7.0,7.5,5.5,7.0,7.5,6.0,6.5,6.0,7.0,7.0,8.5,6.5,7.0,8.0,6.0,9.0,7.5,8.0,6.0,1
1,1,0,6.0,6.5,6.0,7.0,7.0,6.0,5.5,7.5,6.5,6.5,7.0,6.0,6.0,6.5,5.5,7.0,5.5,6.5,7.0,8.5,8.0,6.0,7.5,6.5,7.5,7.0,6.5,8.0,6.0,8.5,6.0,7.0,7.0,1
1,1,0,6.0,8.5,5.0,7.0,7.0,5.5,5.0,5.0,6.0,6.0,7.0,5.5,5.0,7.0,6.0,7.0,6.0,7.5,6.0,5.5,7.0,5.5,6.0,6.5,6.5,7.0,8.5,7.5,7.5,5.0,7.5,7.5,9.0,1
1,1,0,6.5,6.5,6.0,5.5,5.5,5.0,6.0,5.5,7.5,5.0,7.0,5.0,6.5,5.0,9.0,5.0,6.5,7.5,5.0,5.0,7.0,5.5,6.5,5.0,7.5,5.0,6.5,6.5,6.0,5.0,6.5,5.5,9.0,1
1,1,0,5.5,6.72,7.0,7.5,8.0,7.5,6.72,7.0,5.0,7.5,7.0,6.0,9.5,7.5,6.5,5.0,6.5,5.0,6.72,7.0,6.72,6.0,7.0,6.5,6.5,7.5,6.72,8.0,8.0,9.5,6.0,10.0,5.5,1
1,1,0,6.5,7.5,5.0,8.0,6.5,6.0,8.0,6.0,7.5,6.0,6.5,7.0,6.5,6.5,7.5,6.5,7.0,7.5,5.0,5.5,7.0,5.5,7.0,8.0,7.0,5.5,6.5,7.0,7.5,6.0,5.0,5.5,9.0,1
1,1,0,6.0,8.0,5.5,5.5,6.0,6.0,5.5,6.5,7.5,6.5,5.5,7.0,6.0,6.5,8.0,8.0,6.0,9.0,5.5,5.5,7.5,7.0,7.5,9.0,8.5,5.5,6.5,7.5,5.5,7.0,6.5,6.5,9.0,1
1,1,0,5.5,8.0,6.0,8.5,6.5,5.5,5.0,6.5,8.0,6.5,8.0,5.0,5.5,7.5,7.0,8.5,6.5,7.5,6.0,5.5,8.0,5.5,6.0,6.5,7.0,7.5,6.5,7.0,8.0,5.0,6.5,6.5,9.5,1
1,1,0,5.5,9.0,6.0,7.5,7.0,7.0,5.0,5.5,7.5,6.0,6.5,6.0,5.5,6.0,8.0,8.0,6.0,9.0,7.0,5.5,6.5,8.0,5.5,8.5,8.5,6.0,7.5,7.0,6.5,7.0,7.5,5.0,8.5,1
1,1,0,8.0,8.0,6.0,8.0,7.0,7.0,6.5,6.5,7.0,7.0,7.0,6.0,6.0,6.0,8.0,7.5,5.0,7.5,5.0,5.5,6.5,5.5,8.0,8.0,7.5,6.0,7.0,7.5,7.5,7.5,6.0,5.5,9.0,1
1,1,0,6.5,7.5,5.5,9.0,8.0,7.0,6.5,6.5,8.0,8.5,8.5,7.0,9.0,6.5,8.0,8.5,6.5,6.5,9.0,6.0,7.5,6.5,8.0,6.5,8.5,8.0,8.0,8.5,8.5,7.5,8.5,8.0,8.0,1
1,1,0,6.5,9.0,7.0,9.0,7.5,6.5,6.5,7.0,6.0,7.0,9.0,6.0,6.5,7.5,6.5,9.0,6.5,9.5,6.5,5.5,9.0,6.0,6.5,8.0,8.0,7.5,7.5,8.0,9.0,6.5,7.5,8.0,9.5,1
1,1,0,5.5,8.5,7.0,7.0,6.5,6.5,5.0,7.0,6.5,6.5,6.0,6.5,6.0,7.5,6.0,7.0,7.0,7.0,6.5,5.5,7.0,5.5,6.5,7.0,7.5,7.0,5.0,8.0,5.0,8.0,6.0,6.0,5.5,1
1,1,0,7.5,7.5,5.5,8.5,6.0,7.5,6.0,7.5,6.5,6.5,8.0,7.5,5.0,7.0,8.0,8.0,7.0,7.5,8.0,7.0,7.5,8.0,8.5,7.5,6.0,7.67,8.0,8.0,8.0,8.5,7.0,8.5,8.5,1
1,1,0,6.5,8.5,6.0,9.5,6.5,7.5,7.0,9.0,7.0,6.0,8.5,5.5,6.5,7.5,7.5,8.5,6.0,9.0,6.0,6.5,7.0,7.5,8.0,9.0,6.0,7.67,7.0,7.5,8.5,7.0,8.0,8.5,8.0,1
1,1,0,6.0,7.5,5.5,8.0,7.5,5.5,6.0,7.0,6.5,6.0,7.5,5.0,5.5,7.5,8.0,7.5,6.0,8.0,7.5,7.5,7.0,7.0,7.0,8.0,7.5,7.26,7.5,8.5,8.0,7.0,8.0,9.0,9.0,1
1,1,0,7.0,8.0,6.5,8.5,6.0,6.5,6.0,6.0,6.0,6.0,6.0,5.0,5.8,5.0,7.0,8.5,6.5,8.0,5.0,7.5,8.0,6.0,7.0,7.0,7.0,6.5,6.0,7.0,7.0,6.5,6.5,7.0,9.0,1
1,1,0,6.0,7.5,6.0,7.5,6.0,6.0,8.0,7.0,5.5,5.5,6.0,6.0,6.5,7.5,8.5,6.0,6.0,8.5,7.5,5.5,7.5,7.5,6.5,8.5,6.5,7.22,7.5,7.5,8.0,8.0,8.5,9.0,6.5,1
1,1,0,7.5,7.5,6.0,9.0,6.5,8.5,6.5,9.0,7.5,8.5,8.5,8.5,7.5,6.5,7.5,9.0,7.5,7.5,8.5,6.5,9.0,8.0,8.0,7.5,8.5,8.5,7.5,9.5,8.0,9.0,9.0,9.0,7.5,1
1,1,0,5.5,8.0,6.5,8.0,7.5,7.0,5.5,9.0,7.5,6.5,8.0,7.0,6.0,7.5,7.5,8.0,7.0,5.5,7.0,6.0,7.0,6.0,6.0,5.5,7.5,7.0,6.5,8.5,6.0,8.5,6.5,7.5,5.5,1
1,1,0,7.5,8.0,5.5,7.5,6.5,5.5,5.5,7.5,7.5,7.0,7.0,5.5,5.0,7.0,5.5,6.5,5.5,6.5,6.0,7.0,6.0,7.0,6.0,6.5,6.0,6.49,7.0,7.5,8.0,7.5,6.0,6.5,8.5,1
1,1,0,7.0,7.0,6.0,5.5,6.0,6.76,6.76,7.5,5.5,6.76,7.0,5.5,6.76,5.5,7.5,6.5,8.0,6.5,6.5,7.5,6.5,6.0,7.0,9.5,6.5,6.5,7.5,8.0,7.5,6.76,5.5,7.5,6.76,1
1,1,0,6.0,8.0,6.0,7.5,8.0,8.0,7.0,6.0,7.5,6.0,7.0,8.0,6.0,7.0,6.0,7.0,6.5,5.0,7.0,5.0,7.0,5.5,7.5,5.0,7.0,7.0,7.0,8.0,5.5,8.5,7.0,7.0,5.0,1
1,1,0,9.0,7.33,8.0,7.33,7.0,6.0,7.5,7.5,7.33,6.0,7.5,6.5,9.5,7.0,8.0,8.5,9.0,8.0,9.5,7.0,6.5,6.0,5.5,6.5,6.5,8.5,7.5,8.0,7.5,9.0,8.0,8.5,9.0,1
1,1,0,5.5,7.0,5.5,7.5,8.5,6.5,6.5,6.0,6.0,7.0,6.0,5.0,6.0,7.0,8.0,8.0,5.5,7.5,6.0,7.0,7.0,7.0,6.5,7.5,6.5,6.8,6.0,6.0,6.0,7.5,7.0,8.0,9.0,1
1,1,0,5.5,7.5,5.5,7.5,7.0,5.5,6.0,6.5,5.5,5.5,7.0,7.0,5.0,6.0,6.5,6.5,5.0,7.5,5.5,5.0,6.5,7.5,6.5,7.5,8.5,6.51,5.0,6.5,5.0,7.0,7.0,7.5,8.5,1
1,1,0,6.0,6.0,6.0,7.0,5.5,5.0,6.0,6.5,5.0,6.5,6.5,6.5,4.5,7.5,8.5,7.5,5.5,8.0,5.5,7.5,5.5,6.5,7.0,8.0,7.0,6.52,5.0,7.5,7.5,7.0,5.5,9.0,8.5,1
1,1,0,5.5,8.0,5.5,8.0,6.5,6.0,5.0,6.5,7.0,4.5,7.5,4.5,6.0,7.5,7.0,8.5,5.5,8.0,5.5,7.0,5.5,7.0,5.5,8.0,6.0,6.55,8.0,7.5,8.0,7.5,3.0,6.5,8.5,1
1,1,0,7.0,9.0,6.0,8.0,7.0,7.5,7.0,7.0,6.0,7.0,8.5,8.0,8.0,7.0,6.5,8.0,8.05,10.0,8.5,7.5,8.0,6.0,7.0,7.0,6.0,7.5,8.5,6.5,9.0,7.0,8.5,7.0,9.5,1
1,1,0,6.5,8.0,6.0,8.0,7.5,5.0,5.0,5.5,7.5,6.5,9.0,5.0,6.0,5.5,7.0,8.0,8.0,6.5,4.5,5.5,8.0,4.0,7.0,6.5,8.0,6.0,6.5,9.0,7.0,7.5,6.0,6.5,7.0,1
1,1,0,6.0,8.0,6.0,8.0,5.5,5.5,6.5,5.5,5.5,5.0,6.5,6.0,5.5,7.0,7.5,8.0,5.0,9.5,6.5,6.0,6.5,6.5,7.5,9.5,6.5,7.0,7.5,7.5,7.0,9.0,7.0,6.5,8.0,1
1,1,0,6.5,6.5,6.0,7.5,7.5,5.5,5.0,7.5,7.0,6.5,7.5,5.5,5.5,5.5,7.5,7.5,5.5,6.5,6.5,6.0,8.5,5.5,6.0,6.5,8.0,7.0,6.5,8.5,7.0,8.5,7.0,8.5,7.5,1
1,1,0,7.0,8.5,6.0,8.0,6.0,7.0,5.5,5.5,7.5,6.5,7.0,6.5,6.5,7.0,8.5,6.0,7.5,7.5,5.0,5.0,6.0,5.5,8.0,8.0,7.0,6.5,5.5,6.0,7.0,7.5,6.0,6.0,6.5,1
1,1,0,6.5,7.5,6.5,8.0,7.0,5.5,5.5,5.0,7.0,6.0,8.0,5.5,5.5,7.5,7.0,6.5,6.0,5.0,6.5,5.5,7.0,6.0,7.5,5.0,7.5,7.0,7.0,8.0,5.5,9.0,7.0,9.0,6.5,1
1,1,0,5.5,9.0,6.0,5.5,6.5,5.0,5.5,6.5,7.0,5.5,5.0,5.0,5.5,5.5,5.5,6.0,5.0,7.5,5.5,5.5,7.0,6.0,6.0,6.5,7.0,6.0,5.5,7.5,5.5,6.0,6.0,5.5,6.5,1
1,1,0,7.0,7.0,5.0,7.0,6.5,5.0,6.0,6.5,6.0,6.5,5.5,5.0,6.5,7.0,7.0,6.5,5.5,7.5,5.5,6.5,5.5,6.5,7.0,7.5,8.0,6.5,6.5,7.5,6.5,7.0,6.0,6.5,9.0,1
1,1,0,6.0,8.0,5.5,7.0,7.0,5.5,5.0,6.0,7.0,7.0,6.0,6.5,6.0,6.5,6.5,8.0,6.0,8.0,5.0,6.0,7.5,6.5,5.5,8.0,7.5,7.5,8.0,5.5,6.0,5.0,8.0,5.0,9.0,1
1,1,0,5.5,7.0,6.5,8.5,7.5,5.0,5.0,6.5,6.0,7.5,8.0,5.0,6.0,5.5,6.0,8.0,5.0,6.0,7.0,5.5,8.0,6.5,6.0,6.0,8.5,7.0,6.0,8.5,7.0,8.5,7.0,8.5,7.5,1
1,1,0,6.5,7.0,6.0,8.0,7.0,5.5,5.5,6.5,6.5,6.5,7.0,5.5,6.0,8.0,8.0,6.0,5.5,5.5,7.0,6.0,6.5,6.5,7.0,5.5,8.5,7.5,6.5,7.5,5.0,7.0,7.5,8.5,6.5,1
1,1,0,8.5,8.0,7.0,8.0,8.5,7.5,8.5,8.0,7.0,6.5,7.5,8.5,7.5,7.5,9.0,7.5,8.0,9.0,8.5,8.0,7.0,8.5,7.5,9.0,7.0,8.24,8.5,8.0,8.5,8.0,9.5,9.0,8.5,1
