region,imd_band,age_band,studied_credits,gender,disability,Probability
West,,,,1,0,1
,2,,,1,0,1
,,50-59,,1,0,1
,,,15,1,0,1
Midlands,,,,1,0,1
,4,,,1,0,1
,,20-29,,1,0,1
,,,80,1,0,1
North,,,,1,0,1
,1,,,1,0,1
,,60-69,,1,0,1
,,,100,1,0,1
South,,,,1,0,1
,6,,,1,0,1
,,18-19,,1,0,1
,,,70,1,0,1
East,,,,1,0,1
,3,,,1,0,1
,,30-39,,1,0,1
,,,110,1,0,1
West,,,,1,0,1
,5,,,1,0,1
,,40-49,,1,0,1
,,,40,1,0,1
Midlands,,,,1,0,1
,2,,,1,0,1
,,50-59,,1,0,1
,,,85,1,0,1
North,,,,1,0,1
,4,,,1,0,1
,,20-29,,1,0,1
,,,55,1,0,1
South,,,,1,0,1
,1,,,1,0,1
,,60-69,,1,0,1
,,,95,1,0,1
East,,,,1,0,1
,6,,,1,0,1
,,18-19,,1,0,1
,,,65,1,0,1
West,,,,1,0,1
,3,,,1,0,1
,,30-39,,1,0,1
,,,115,1,0,1
Midlands,,,,1,0,1
,5,,,1,0,1
,,40-49,,1,0,1
,,,50,1,0,1
North,,,,1,0,1
,2,,,1,0,1
,,50-59,,1,0,1
,,,90,1,0,1
South,,,,1,0,1
,4,,,1,0,1
,,20-29,,1,0,1
,,,75,1,0,1
East,,,,1,0,1
,1,,,1,0,1
,,60-69,,1,0,1
,,,105,1,0,1
West,,,,1,0,1
,6,,,1,0,1
,,18-19,,1,0,1
,,,55,1,0,1
Midlands,,,,1,0,1
,3,,,1,0,1
,,30-39,,1,0,1
,,,120,1,0,1
North,,,,1,0,1
,5,,,1,0,1
,,30-35,,1,0,1
,,,60,1,0,1
South,,,,1,0,1
,3,,,1,0,1
,,20-25,,1,0,1
,,,90,1,0,1
East,,,,1,0,1
,2,,,1,0,1
,,25-30,,1,0,1
,,,120,1,0,1
West,,,,1,0,1
,4,,,1,0,1
,,35-40,,1,0,1
,,,75,1,0,1
Midlands,,,,1,0,1
,1,,,1,0,1
,,18-20,,1,0,1
,,,30,1,0,1
North,,,,1,0,1
,5,,,1,0,1
,,40-45,,1,0,1
,,,45,1,0,1
South,,,,1,0,1
,3,,,1,0,1
,,30-35,,1,0,1
,,,60,1,0,1
East,,,,1,0,1
,2,,,1,0,1
,,20-25,,1,0,1
,,,90,1,0,1
West,,,,1,0,1
,4,,,1,0,1
,,25-30,,1,0,1
,,,120,1,0,1
Midlands,,,,1,0,1
,1,,,1,0,1
,,35-40,,1,0,1
,,,75,1,0,1
North,,,,1,0,1
,5,,,1,0,1
,,18-20,,1,0,1
,,,30,1,0,1
South,,,,1,0,1
,3,,,1,0,1
,,40-45,,1,0,1
,,,45,1,0,1
East,,,,1,0,1
,2,,,1,0,1
,,30-35,,1,0,1
,,,60,1,0,1
West,,,,1,0,1
,4,,,1,0,1
,,20-25,,1,0,1
,,,90,1,0,1
Midlands,,,,1,0,1
,1,,,1,0,1
,,25-30,,1,0,1
,,,120,1,0,1
North,,,,1,0,1
,5,,,1,0,1
,,35-40,,1,0,1
,,,75,1,0,1
South,,,,1,0,1
,3,,,1,0,1
,,18-20,,1,0,1
,,,30,1,0,1
East,,,,1,0,1
,2,,,1,0,1
,,40-45,,1,0,1
,,,45,1,0,1
West,,,,1,0,1
,4,,,1,0,1
,,30-35,,1,0,1
,,,60,1,0,1
Midlands,,,,1,0,1
,1,,,1,0,1
,,20-25,,1,0,1
,,,90,1,0,1
North,,,,1,0,1
,5,,,1,0,1
,,25-30,,1,0,1
,,,120,1,0,1
South,,,,1,0,1
,3,,,1,0,1
,,35-40,,1,0,1
,,,75,1,0,1
East,,,,1,0,1
,2,,,1,0,1
,,18-20,,1,0,1
,,,30,1,0,1
West,,,,1,0,1
,4,,,1,0,1
,,40-45,,1,0,1
,,,45,1,0,1
Midlands,,,,1,0,1
,1,,,1,0,1
,,30-35,,1,0,1
,,,60,1,0,1
North,,,,1,0,1
,5,,,1,0,1
,,20-25,,1,0,1
,,,90,1,0,1
South,,,,1,0,1
,3,,,1,0,1
,,25-30,,1,0,1
,,,120,1,0,1
South,,,,1,0,1
,5-10%,,,1,0,1
,,30-35,,1,0,1
,,,60,1,0,1
North,,,,1,0,1
,10-20%,,,1,0,1
,,20-25,,1,0,1
,,,90,1,0,1
East,,,,1,0,1
,20-30%,,,1,0,1
,,25-30,,1,0,1
,,,120,1,0,1
West,,,,1,0,1
,30-40%,,,1,0,1
,,35-40,,1,0,1
,,,150,1,0,1
Midlands,,,,1,0,1
,40-50%,,,1,0,1
,,40-45,,1,0,1
,,,180,1,0,1
Scotland,,,,1,0,1
,50-60%,,,1,0,1
,,45-50,,1,0,1
,,,210,1,0,1
Wales,,,,1,0,1
,60-70%,,,1,0,1
,,50-55,,1,0,1
,,,240,1,0,1
Northern Ireland,,,,1,0,1
,70-80%,,,1,0,1
,,55-60,,1,0,1
,,,270,1,0,1
London,,,,1,0,1
,80-90%,,,1,0,1
,,60-65,,1,0,1
,,,300,1,0,1
South East,,,,1,0,1
,90-100%,,,1,0,1
,,65-70,,1,0,1
,,,330,1,0,1
South West,,,,1,0,1
,5-10%,,,1,0,1
,,30-35,,1,0,1
,,,60,1,0,1
North East,,,,1,0,1
,10-20%,,,1,0,1
,,20-25,,1,0,1
,,,90,1,0,1
North West,,,,1,0,1
,20-30%,,,1,0,1
,,25-30,,1,0,1
,,,120,1,0,1
East Midlands,,,,1,0,1
,30-40%,,,1,0,1
,,35-40,,1,0,1
,,,150,1,0,1
West Midlands,,,,1,0,1
,40-50%,,,1,0,1
,,40-45,,1,0,1
,,,180,1,0,1
South East Midlands,,,,1,0,1
,50-60%,,,1,0,1
,,45-50,,1,0,1
,,,210,1,0,1
South West Midlands,,,,1,0,1
,60-70%,,,1,0,1
,,50-55,,1,0,1
,,,240,1,0,1
North East Scotland,,,,1,0,1
,70-80%,,,1,0,1
,,55-60,,1,0,1
,,,270,1,0,1
North West Scotland,,,,1,0,1
,80-90%,,,1,0,1
,,60-65,,1,0,1
,,,300,1,0,1
East Scotland,,,,1,0,1
,90-100%,,,1,0,1
,,65-70,,1,0,1
,,,330,1,0,1
West Scotland,,,,1,0,1
,5-10%,,,1,0,1
,,30-35,,1,0,1
,,,60,1,0,1
South Scotland,,,,1,0,1
,10-20%,,,1,0,1
,,20-25,,1,0,1
,,,90,1,0,1
North Scotland,,,,1,0,1
,20-30%,,,1,0,1
,,25-30,,1,0,1
,,,120,1,0,1
East Scotland,,,,1,0,1
,30-40%,,,1,0,1
,,35-40,,1,0,1
,,,150,1,0,1
West Scotland,,,,1,0,1
,40-50%,,,1,0,1
,,40-45,,1,0,1
,,,180,1,0,1
South Scotland,,,,1,0,1
,50-60%,,,1,0,1
,,45-50,,1,0,1
,,,210,1,0,1
North Scotland,,,,1,0,1
,60-70%,,,1,0,1
,,50-55,,1,0,1
,,,240,1,0,1
East Scotland,,,,1,0,1
,70-80%,,,1,0,1
,,55-60,,1,0,1
,,,270,1,0,1
West Scotland,,,,1,0,1
,80-90%,,,1,0,1
,,60-65,,1,0,1
,,,300,1,0,1
South Scotland,,,,1,0,1
,90-100%,,,1,0,1
,,65-70,,1,0,1
,,,330,1,0,1
North,,,,1,0,1
,1,,,1,0,1
,,0-35,,1,0,1
,,,60,1,0,1
South,,,,1,0,1
,2,,,1,0,1
,,36-55,,1,0,1
,,,90,1,0,1
East,,,,1,0,1
,3,,,1,0,1
,,56-75,,1,0,1
,,,120,1,0,1
West,,,,1,0,1
,4,,,1,0,1
,,76+,,1,0,1
,,,150,1,0,1
North,,,,1,0,1
,5,,,1,0,1
,,0-35,,1,0,1
,,,30,1,0,1
South,,,,1,0,1
,6,,,1,0,1
,,36-55,,1,0,1
,,,60,1,0,1
East,,,,1,0,1
,7,,,1,0,1
,,56-75,,1,0,1
,,,90,1,0,1
West,,,,1,0,1
,8,,,1,0,1
,,76+,,1,0,1
,,,120,1,0,1
North,,,,1,0,1
,9,,,1,0,1
,,0-35,,1,0,1
,,,90,1,0,1
South,,,,1,0,1
,10,,,1,0,1
,,36-55,,1,0,1
,,,120,1,0,1
East,,,,1,0,1
,11,,,1,0,1
,,56-75,,1,0,1
,,,150,1,0,1
West,,,,1,0,1
,12,,,1,0,1
,,76+,,1,0,1
,,,180,1,0,1
North,,,,1,0,1
,13,,,1,0,1
,,0-35,,1,0,1
,,,120,1,0,1
South,,,,1,0,1
,14,,,1,0,1
,,36-55,,1,0,1
,,,150,1,0,1
East,,,,1,0,1
,15,,,1,0,1
,,56-75,,1,0,1
,,,180,1,0,1
West,,,,1,0,1
,16,,,1,0,1
,,76+,,1,0,1
,,,210,1,0,1
