sex,age,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Probability
1,15,4,4,1,2,0,no,yes,no,yes,yes,yes,no,no,3,2,2,1,1,1,8,15,15,1
1,16,3,1,1,1,0,no,no,no,yes,yes,yes,no,no,5,3,2,2,2,1,2,12,12,1
1,17,4,4,2,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,2,3,1,0,12,12,1
1,15,4,4,1,1,0,no,yes,yes,yes,no,yes,yes,no,5,3,3,1,1,1,2,12,13,1
1,16,1,1,1,2,1,no,no,no,no,yes,yes,no,yes,4,4,4,1,3,1,0,14,12,1
1,18,3,1,2,1,0,no,no,no,yes,yes,yes,yes,yes,3,3,4,4,5,1,2,11,11,1
1,16,4,3,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,6,12,12,1
1,15,2,1,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,1,11,12,13,1
1,17,2,2,1,2,0,no,no,yes,yes,no,yes,yes,yes,4,4,2,5,5,1,4,14,13,1
1,16,4,4,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,2,1,6,16,14,1
1,15,4,2,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,3,2,2,1,4,11,12,1
1,15,2,2,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,2,1,8,11,12,1
1,16,4,4,2,3,0,no,yes,no,yes,yes,yes,yes,yes,2,4,3,1,1,1,4,13,13,1
1,18,4,3,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,1,9,16,15,1
1,15,4,4,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,1,1,1,1,0,17,16,1
1,16,4,4,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,1,1,0,16,17,1
1,16,2,2,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,2,4,1,0,13,13,1
1,15,3,4,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,1,2,14,13,1
1,16,4,4,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,3,1,0,15,13,1
1,15,3,4,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,5,1,1,1,1,0,14,15,1
1,15,4,3,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,1,0,14,14,1
1,17,4,4,1,1,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,2,1,4,17,15,1
1,18,4,4,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,1,0,15,16,1
1,16,4,4,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,2,1,0,13,12,1
1,16,2,2,2,2,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,1,0,12,13,1
1,15,2,2,1,4,0,no,yes,yes,yes,yes,yes,yes,no,5,5,4,1,2,1,6,16,14,1
1,16,4,4,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,4,4,1,4,1,4,12,13,1
1,15,4,4,1,1,0,no,yes,no,yes,no,yes,yes,no,5,3,3,1,1,1,4,10,13,1
1,18,4,3,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,1,4,15,14,1
1,16,2,1,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,2,3,1,2,1,0,15,15,1
1,17,4,3,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,1,8,15,15,1
1,15,4,4,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,1,2,19,18,1
1,16,4,2,1,2,0,no,no,no,yes,yes,yes,yes,no,4,5,1,1,3,1,2,15,15,1
1,18,3,4,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,1,11,16,15,1
1,16,4,3,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,2,1,2,1,10,15,15,1
1,15,4,4,1,1,0,no,yes,no,no,no,yes,yes,yes,5,4,3,2,4,1,8,12,12,1
1,17,1,0,1,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,1,4,11,11,1
1,17,1,2,2,2,0,no,no,no,yes,no,yes,yes,no,4,4,4,4,5,1,16,10,11,1
