sex,age,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Probability
0,18,2,3,1,4,0,no,yes,yes,yes,yes,yes,yes,yes,4,5,5,1,3,0,4,15,14,1
0,16,4,4,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,2,3,0,0,14,16,1
0,17,4,4,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,0,4,15,14,1
0,16,4,3,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,5,0,2,16,16,1
0,18,2,2,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,0,5,18,18,1
0,17,4,4,2,2,0,yes,yes,no,no,yes,yes,no,no,4,1,4,1,1,0,2,10,13,1
0,15,4,3,1,1,0,no,no,yes,yes,yes,yes,yes,no,4,5,5,1,3,0,4,16,17,1
0,18,4,3,1,2,0,no,yes,yes,no,yes,yes,yes,yes,3,1,2,1,3,0,21,17,18,1
0,17,4,4,2,1,1,no,yes,no,no,yes,yes,yes,no,4,2,4,2,3,0,30,14,15,1
0,17,2,4,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,0,6,15,16,1
0,18,2,2,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,0,2,12,13,1
0,19,1,1,1,3,2,no,no,no,no,no,yes,yes,yes,4,1,2,1,1,0,14,15,13,1
0,16,4,2,1,2,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,1,0,0,17,17,1
0,18,3,4,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,0,4,11,12,1
0,18,2,4,1,2,1,no,yes,yes,yes,yes,yes,yes,no,4,4,3,1,1,0,8,14,12,1
0,15,3,1,2,4,0,no,yes,no,no,no,yes,yes,no,4,4,2,2,3,0,6,15,15,1
0,18,4,3,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,1,2,1,3,0,2,15,15,1
0,16,4,3,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,5,0,2,14,14,1
0,18,3,2,1,2,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,0,4,10,13,1
0,18,4,4,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,0,0,15,17,1
0,15,4,3,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,0,0,15,14,1
0,18,3,3,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,1,3,1,2,0,0,15,15,1
0,17,1,2,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,0,0,12,11,1
0,17,3,1,2,4,0,no,yes,no,no,yes,yes,no,no,3,1,2,1,1,0,0,18,19,1
0,18,3,3,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,0,7,16,15,1
0,17,2,1,1,2,0,no,no,no,yes,yes,yes,yes,no,4,2,3,2,2,0,2,11,12,1
0,18,3,3,1,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,1,0,8,11,12,1
0,18,2,1,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,2,0,2,12,12,1
0,17,3,2,2,2,0,no,no,yes,no,yes,yes,yes,no,4,4,4,1,3,0,2,14,15,1
0,16,1,1,1,2,0,no,yes,no,no,no,yes,no,yes,5,4,3,2,1,0,0,13,14,1
0,18,3,3,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,0,4,14,14,1
0,17,0,2,2,3,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,0,0,14,14,1
0,18,4,2,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,0,0,14,17,1
0,18,3,2,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,0,5,14,17,1
0,18,2,2,2,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,0,0,11,12,1
0,17,4,3,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,2,0,0,15,15,1
0,20,4,2,2,3,2,no,yes,yes,no,no,yes,yes,yes,5,4,3,1,1,0,4,15,14,1
0,16,4,4,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,0,6,17,17,1
0,16,4,3,1,3,0,yes,yes,no,no,yes,yes,yes,no,5,3,5,1,1,0,2,12,13,1
0,16,4,3,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,2,0,2,16,15,1
0,16,4,2,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,0,2,13,14,1
0,16,4,4,1,3,0,no,yes,yes,yes,yes,yes,yes,no,3,2,3,1,2,0,6,13,14,1
0,16,2,3,1,2,0,yes,no,no,no,yes,yes,yes,no,2,3,1,1,1,0,0,13,13,1
0,18,4,4,1,2,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,0,1,13,14,1
0,16,3,3,1,2,0,no,yes,no,no,yes,yes,yes,no,2,3,5,1,4,0,6,13,12,1
0,18,2,2,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,0,0,11,12,1
0,19,4,4,2,2,0,no,yes,no,yes,yes,yes,yes,no,2,3,4,2,3,0,2,14,13,1
0,18,1,1,2,2,0,no,yes,no,no,no,yes,no,no,4,4,3,1,1,0,2,13,13,1
0,15,3,3,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,5,4,1,1,0,4,13,12,1
0,18,3,2,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,0,4,14,16,1
0,19,2,1,3,2,0,no,yes,no,no,yes,no,yes,yes,3,4,1,1,1,0,20,14,12,1
0,15,3,3,1,1,0,no,no,yes,no,yes,yes,yes,no,5,3,4,4,4,0,6,10,13,1
0,16,1,2,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,5,1,4,0,0,14,14,1
0,17,2,2,1,2,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,0,4,14,13,1
0,16,4,4,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,2,3,1,2,0,10,13,13,1
0,16,0,2,2,1,0,no,yes,no,yes,yes,yes,no,no,3,2,3,1,2,0,0,12,11,1
0,17,3,2,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,3,0,2,14,16,1
0,15,4,3,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,2,1,1,0,0,14,15,1
0,15,4,2,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,3,0,4,13,14,1
0,17,2,1,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,2,0,10,12,15,1
0,20,1,1,2,3,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,3,0,8,11,15,1
0,18,3,2,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,0,7,13,13,1
0,17,4,2,2,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,0,0,16,16,1
0,17,3,3,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,2,3,0,32,14,13,1
0,18,1,1,1,3,0,no,yes,no,no,no,yes,no,no,4,4,3,2,3,0,4,11,12,1
0,16,4,4,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,2,1,1,0,0,16,16,1
0,17,3,3,1,2,0,no,yes,no,no,no,yes,yes,yes,3,3,3,1,3,0,10,12,13,1
0,17,2,3,2,1,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,3,0,2,10,11,1
0,16,4,2,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,2,3,1,1,0,0,14,15,1
0,17,0,2,2,3,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,0,0,16,15,1
0,16,1,1,3,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,1,0,0,16,17,1
0,17,2,3,2,1,0,no,yes,no,no,yes,yes,no,no,3,3,3,1,4,0,4,12,13,1
0,17,2,1,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,0,5,11,11,1
0,18,4,3,2,1,0,no,yes,no,no,yes,yes,yes,no,3,2,4,1,4,0,8,12,12,1
0,17,3,2,1,2,0,no,no,no,yes,yes,yes,no,no,5,4,2,1,1,0,4,14,14,1
0,18,1,1,2,3,0,no,no,no,yes,yes,yes,yes,no,4,5,5,1,2,0,0,14,14,1
0,19,3,3,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,2,0,4,12,12,1
0,18,3,3,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,0,6,13,12,1
0,18,3,1,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,0,4,15,15,1
0,18,4,4,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,0,0,19,18,1
0,15,1,1,2,4,0,yes,yes,yes,yes,yes,yes,yes,no,3,1,2,1,1,0,4,13,13,1
0,17,3,2,1,2,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,3,0,2,17,18,1
0,17,1,1,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,0,6,13,12,1
0,17,3,2,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,2,3,0,0,12,13,1
