sex,age,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Probability
0,16,2,3,1,2,0,yes,yes,no,yes,yes,yes,no,no,4,4,3,1,3,1,4,11,12,1
0,16,2,2,1,1,0,no,yes,yes,yes,yes,yes,no,yes,4,2,5,1,2,1,0,17,16,1
0,18,2,2,1,2,0,yes,no,no,no,yes,yes,no,no,3,2,3,1,1,1,4,11,11,1
0,17,1,1,1,3,0,no,yes,no,yes,yes,yes,no,yes,4,3,4,1,1,1,12,12,12,1
0,17,3,4,1,3,0,no,yes,no,yes,no,yes,yes,no,4,3,4,2,5,1,2,15,15,1
0,17,4,4,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,1,2,12,12,1
0,17,2,1,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,2,4,1,4,12,16,1
0,16,4,4,2,3,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,1,1,10,11,1
0,17,3,2,2,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,1,0,15,14,1
0,15,1,1,1,2,0,no,yes,no,yes,no,yes,yes,no,4,3,2,2,3,1,2,13,12,1
0,16,2,1,1,1,0,no,no,no,no,yes,yes,yes,yes,4,5,2,1,1,1,20,13,12,1
0,16,2,1,1,2,0,no,yes,no,no,yes,yes,no,yes,4,3,5,1,1,1,0,13,12,1
0,17,4,2,1,2,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,1,1,4,15,14,1
0,16,4,4,2,3,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,1,1,6,16,16,1
0,17,2,4,1,2,0,no,yes,no,yes,yes,yes,no,no,5,4,2,2,3,1,0,17,18,1
0,17,4,4,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,1,4,12,13,1
0,17,3,4,1,3,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,3,1,16,16,15,1
0,18,2,2,2,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,3,1,10,14,17,1
0,16,2,2,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,1,0,12,12,1
0,18,2,2,2,4,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,1,6,14,13,1
0,17,4,3,2,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,2,1,1,1,0,11,12,1
0,17,2,2,1,2,0,no,yes,no,no,no,yes,yes,no,5,4,5,1,2,1,12,12,12,1
0,15,4,2,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,3,2,2,1,1,1,2,15,14,1
0,18,1,2,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,1,0,16,15,1
0,17,4,3,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,1,3,1,0,13,15,1
0,17,4,4,2,3,0,no,yes,no,no,no,yes,yes,yes,4,3,3,1,2,1,4,15,14,1
0,15,1,1,3,1,0,no,yes,no,yes,no,yes,yes,yes,4,3,3,1,2,1,6,11,12,1
0,19,3,3,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,3,3,1,16,11,12,1
0,18,1,4,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,1,0,13,13,1
0,16,3,4,1,1,0,no,no,no,no,yes,yes,yes,no,3,2,1,1,4,1,12,15,13,1
0,15,4,4,2,1,0,no,no,no,no,yes,yes,yes,yes,1,5,1,3,5,1,0,13,14,1
0,16,4,4,1,3,0,no,yes,no,yes,no,yes,yes,no,5,3,2,1,1,1,4,15,16,1
0,17,2,4,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,1,0,14,15,1
0,16,3,1,1,2,0,no,yes,no,no,yes,yes,yes,no,2,3,3,2,2,1,2,11,11,1
0,17,4,2,2,2,0,yes,yes,no,no,no,yes,yes,no,4,3,3,2,3,1,0,17,18,1
0,15,4,2,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,1,0,16,14,1
0,16,1,1,4,1,0,yes,yes,no,yes,no,yes,yes,yes,5,5,5,5,5,1,0,10,10,1
0,16,2,2,1,2,0,no,yes,no,no,no,yes,yes,no,5,1,5,1,1,1,0,12,12,1
0,17,2,2,2,2,0,yes,yes,yes,no,yes,yes,yes,yes,4,4,4,2,3,1,6,12,12,1
0,15,2,1,3,3,0,no,yes,no,yes,yes,yes,yes,no,5,2,2,1,1,1,0,10,12,1
0,17,4,4,1,1,0,yes,yes,no,no,yes,yes,no,yes,4,2,1,1,1,1,0,13,13,1
0,16,1,1,2,1,0,no,yes,no,no,yes,yes,no,no,4,3,2,1,4,1,2,12,13,1
0,17,4,4,1,1,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,1,1,2,15,16,1
0,15,4,4,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,1,2,13,13,1
0,17,2,2,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,4,1,3,1,12,10,13,1
0,16,3,3,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,5,1,1,1,0,14,14,1
0,17,4,4,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,3,1,1,4,1,2,11,11,1
0,17,3,1,1,3,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,1,1,12,14,1
0,17,3,2,1,4,0,no,yes,no,yes,no,yes,yes,no,5,2,2,1,2,1,0,18,18,1
0,16,2,2,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,3,1,0,14,13,1
0,18,4,4,1,2,1,yes,yes,no,yes,yes,yes,yes,yes,2,4,4,1,1,1,2,14,12,1
0,21,4,4,1,3,2,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,1,1,0,9,12,1
0,15,3,4,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,1,2,11,12,1
0,16,3,3,3,2,0,yes,yes,no,yes,yes,yes,no,no,5,3,2,1,1,1,2,13,14,1
0,16,2,2,2,2,0,no,no,no,yes,no,yes,yes,no,3,4,4,1,4,1,0,13,12,1
0,17,4,2,2,4,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,1,0,18,18,1
0,16,2,2,1,2,1,yes,no,no,yes,yes,yes,yes,no,3,1,2,1,1,1,6,10,13,1
0,17,4,3,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,2,2,1,2,1,23,13,13,1
0,15,4,2,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,1,2,11,13,1
0,17,4,4,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,2,1,2,14,15,1
0,17,3,1,1,3,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,1,0,17,18,1
0,16,1,1,1,4,0,yes,yes,no,yes,yes,yes,yes,no,2,2,1,1,1,1,0,14,14,1
0,16,2,2,1,2,0,yes,yes,no,no,yes,yes,yes,no,3,3,4,1,1,1,0,13,13,1
0,15,4,4,1,1,0,yes,yes,no,no,yes,yes,yes,no,3,3,4,2,3,1,0,13,12,1
0,18,1,1,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,1,0,18,16,1
0,16,2,2,1,2,0,yes,yes,yes,no,yes,yes,yes,no,3,3,4,1,1,1,0,12,13,1
0,17,3,3,1,3,0,no,no,no,yes,no,yes,no,no,3,2,3,1,1,1,2,15,12,1
0,16,4,4,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,1,1,4,14,15,1
0,15,4,4,2,1,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,1,6,13,14,1
0,15,2,2,1,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,2,2,1,2,14,11,1
0,18,1,2,2,2,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,1,0,11,11,1
0,16,2,4,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,2,2,1,2,1,2,14,12,1
0,17,4,3,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,3,1,0,11,12,1
0,18,2,2,2,3,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,1,0,14,17,1
0,17,4,4,1,1,0,yes,yes,no,no,yes,yes,no,yes,4,2,1,1,1,1,0,11,11,1
0,17,2,4,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,1,7,12,14,1
0,17,2,4,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,1,0,15,15,1
0,16,4,4,1,3,0,no,yes,no,yes,no,yes,yes,no,5,3,2,1,1,1,0,13,13,1
0,16,1,1,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,2,2,1,2,14,14,1
0,17,2,2,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,1,0,12,12,1
0,17,2,2,2,2,0,yes,yes,no,no,yes,yes,yes,yes,4,4,4,2,3,1,6,12,12,1
0,17,2,2,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,1,0,13,17,1
0,16,2,2,3,1,0,no,yes,no,yes,yes,yes,no,yes,4,3,2,1,1,1,0,14,14,1
0,15,4,4,2,2,0,no,no,no,no,yes,yes,yes,yes,4,4,4,2,3,1,4,12,11,1
0,15,1,2,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,1,6,13,12,1
0,17,4,2,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,2,3,1,1,1,6,14,12,1
